Estado,Ubicacion,Precio_MXN,Recamaras,Banos,Superficie_m2,URL_Propiedad,Latitud,Longitud,Direccion_Buscada
Aguascalientes,"Blvd. JM Romo 1600, Residencial Los Zarzales, 20921 Jesús María, Ags. #1600, Col. El Chichimeco, Jesús María, Aguascalientes, México, C.P. 20916, ID: 30990232",1740000.0,3.0,1.0,80.0,https://propiedades.com/inmuebles/casa-en-venta-blvd-jm-romo-1600-residencial-los-zarzales-20921-jesus-maria-ags-1600-el-chichimeco-aguascalientes-30990232,,,
Aguascalientes,"Casa en venta, Blvd. JM Romo 1600, Residencial Los Zarzales, 20921 Jesús María, Ags. #1600, Col. El Chichimeco, Jesús María, Aguascalientes, México, C.P. 20916, ID: 30990241",1790000.0,3.0,2.0,121.0,https://propiedades.com/inmuebles/casa-en-venta-blvd-jm-romo-1600-residencial-los-zarzales-20921-jesus-maria-ags-1600-el-chichimeco-aguascalientes-30990241,,,
Aguascalientes,"Casa disponible en venta en Rancho #333, Col. Rancho San Antonio, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 30007231",29000000.0,4.0,4.0,628.0,https://propiedades.com/inmuebles/casa-en-venta-rancho-333-rancho-san-antonio-aguascalientes-30007231,,,
Aguascalientes,"Pozo Bravo Nte., 20126 Aguascalientes, Ags. #s/n, Col. Pozo Bravo Norte, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 30853899",1525000.0,2.0,1.0,,https://propiedades.com/inmuebles/casa-en-venta-pozo-bravo-nte-20126-aguascalientes-ags-sn-pozo-bravo-norte-aguascalientes-30853899,,,
Aguascalientes,"Casa disponible en venta en Palma Real 138 #138, Col. Villa las Palmas, Aguascalientes, Aguascalientes, México, C.P. 20263, ID: 29537597",300000.0,2.0,1.0,75.0,https://propiedades.com/inmuebles/casa-en-venta-palma-real-138-138-villa-las-palmas-aguascalientes-29537597,,,
Aguascalientes,"Venta de casa en Viñedos, Col. Ex Viñedos de Guadalupe, San Francisco de los Romo, Aguascalientes, México, C.P. 20358, ID: 29947537",2335800.0,3.0,3.0,109.0,https://propiedades.com/inmuebles/casa-en-venta-vinedos-ex-vinedos-de-guadalupe-aguascalientes-29947537,,,
Aguascalientes,"Venta casa en 20926 Condominio La Piedra, Ags. #s/n, Col. Quintas Miguel Jerónimo, Jesús María, Aguascalientes, México, C.P. 20926, ID: 30327189",5200000.0,4.0,4.0,275.0,https://propiedades.com/inmuebles/casa-en-venta-20926-condominio-la-piedra-ags-sn-quintas-miguel-jeronimo-aguascalientes-30327189,,,
Aguascalientes,"Av. Francisco I. Madero, Barrio de la Purísima, Aguascalientes, Ags., Col. La Purísima, Aguascalientes, Aguascalientes, México, C.P. 20259, ID: 30333577",560000.0,4.0,2.0,210.0,https://propiedades.com/inmuebles/casa-en-venta-av-francisco-i-madero-barrio-de-la-purisima-aguascalientes-ags-la-purisima-aguascalientes-30333577,,,
Aguascalientes,"Casa disponible en venta en Sta. Mónica, Pocitos, 20328 Pocitos, Ags. #s/n, Col. Parque Industrial Tecnopolo Pocitos, Aguascalientes, Aguascalientes, México, C.P. 20328, ID: 30308636",3800000.0,4.0,3.0,210.0,https://propiedades.com/inmuebles/casa-en-venta-sta-monica-pocitos-20328-pocitos-ags-sn-parque-industrial-tecnopolo-pocitos-aguascalientes-30308636,,,
Aguascalientes,"Se vende casa Frijol 109 #109, Col. Tierra Buena, Aguascalientes, Aguascalientes, México, C.P. 20263, ID: 28559018",496000.0,3.0,2.0,100.0,,,,
Aguascalientes,"Se vende casa en Paso de Argenta #s/n, Col. Paso de Argenta, Jesús María, Aguascalientes, México, C.P. 20909, ID: 30942177",1630000.0,3.0,2.0,90.0,https://propiedades.com/inmuebles/casa-en-venta-paso-de-argenta-sn-paso-de-argenta-aguascalientes-30942177,,,
Aguascalientes,"Venta casa en Prol. Gral. Ignacio Zaragoza, Valle de las Trojes, Aguascalientes, Ags. #s/n, Col. Jardines de la Concepción, Aguascalientes, Aguascalientes, México, C.P. 20120, ID: 30273713",5650000.0,3.0,4.0,344.0,https://propiedades.com/inmuebles/casa-en-venta-prol-gral-ignacio-zaragoza-valle-de-las-trojes-aguascalientes-ags-sn-jardines-de-la-concepcion-aguascalientes-30273713,,,
Aguascalientes,"Venta de casa en Nublado, Vista del Sol II, 20264 Aguascalientes, Ags., Col. Vista del Sol 2a Sección, Aguascalientes, Aguascalientes, México, C.P. 20264, ID: 30324715",2750000.0,3.0,1.0,120.0,https://propiedades.com/inmuebles/casa-en-venta-nublado-vista-del-sol-ii-20264-aguascalientes-ags-vista-del-sol-2a-seccion-aguascalientes-30324715,,,
Aguascalientes,"Se vende casa en Medellín 320, 20908 Jesús María, Ags. #320, Col. Tierraverde (Habitat Gran Clase), Jesús María, Aguascalientes, México, C.P. 20908, ID: 30210523",3980000.0,4.0,3.0,156.0,https://propiedades.com/inmuebles/casa-en-venta-medellin-320-20908-jesus-maria-ags-320-tierraverde-habitat-gran-clase-aguascalientes-30210523,,,
Aguascalientes,"Venta de casa Rancho Santa Monica, 20286 Aguascalientes, Ags., Col. Villas San Antonio, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 30220008",1990000.0,4.0,2.0,120.0,https://propiedades.com/inmuebles/casa-en-venta-rancho-santa-monica-20286-aguascalientes-ags-villas-san-antonio-aguascalientes-30220008,,,
Aguascalientes,"Vista las Cumbres, 20174 Aguascalientes, Ags., Col. Paseos del Sol, Aguascalientes, Aguascalientes, México, C.P. 20174, ID: 30219943",1699000.0,4.0,2.0,108.0,https://propiedades.com/inmuebles/casa-en-venta-vista-las-cumbres-20174-aguascalientes-ags-paseos-del-sol-aguascalientes-30219943,,,
Aguascalientes,"Se vende casa en Av. del Valle 1201, 20326 Loretta Campestre, Ags., Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30652441",5200000.0,4.0,3.0,241.0,https://propiedades.com/inmuebles/casa-en-venta-av-del-valle-1201-20326-loretta-campestre-ags-loretta-aguascalientes-30652441,,,
Aguascalientes,"Casa en venta, República de Cuba, Montebello, Aguascalientes, Ags., Col. Montebello, Aguascalientes, Aguascalientes, México, C.P. 20237, ID: 30333671",640000.0,4.0,2.0,260.0,,,,
Aguascalientes,"Se vende casa paseos de san mateo #s/n, San Francisco de los Romo, Aguascalientes, México, C.P. 20355, ID: 30976184",1398200.0,3.0,2.0,88.0,https://propiedades.com/inmuebles/casa-en-venta-paseos-de-san-mateo-sn-paseos-de-la-providencia-30976184,,,
Aguascalientes,"Calle Karol Wojtyla Frente a Colegio Esperanza #104, Col. Canteras de San Agustin, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 30191208",4500000.0,4.0,2.0,315.0,https://propiedades.com/inmuebles/casa-en-venta-calle-karol-wojtyla-frente-a-colegio-esperanza-104-canteras-de-san-agustin-aguascalientes-30191208,,,
Aguascalientes,"Se vende casa en Avenida Guadalupe Gonzalez 1116 #1116, Col. Quinta los Olivos, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30087232",9490000.0,3.0,3.0,250.0,https://propiedades.com/inmuebles/casa-en-venta-avenida-guadalupe-gonzalez-1116-1116-quinta-los-olivos-aguascalientes-30087232,,,
Aguascalientes,"Casa en venta, Av. del Valle 1229, 20326 Aguascalientes, Ags., Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30652425",5500000.0,4.0,4.0,272.0,,,,
Aguascalientes,"Venta de casa Río Jordan #140, Col. Colinas del Rio, Aguascalientes, Aguascalientes, México, C.P. 20010, ID: 30972783",2200000.0,3.0,1.0,83.0,https://propiedades.com/inmuebles/casa-en-venta-rio-jordan-140-colinas-del-rio-aguascalientes-30972783,,,
Aguascalientes,"Casa en venta, Julio Cadena #510, Col. Jesús María Centro, Jesús María, Aguascalientes, México, C.P. 20920, ID: 30077533",3360000.0,3.0,4.0,438.0,https://propiedades.com/inmuebles/casa-en-venta-julio-cadena-510-jesus-maria-centro-aguascalientes-30077533,,,
Aguascalientes,"Venta casa en calle potrero nuevo #40, Col. El Copetillo, El Llano, Aguascalientes, México, C.P. 20338, ID: 29482769",3900000.0,3.0,4.0,380.0,https://propiedades.com/inmuebles/casa-en-venta-calle-potrero-nuevo-40-el-copetillo-aguascalientes-29482769,,,
Aguascalientes,"Olmo #216, Col. Hacienda el Cobano, Aguascalientes, Aguascalientes, México, C.P. 20158, ID: 30148516",2190000.0,4.0,2.0,115.0,https://propiedades.com/inmuebles/casa-en-venta-olmo-216-hacienda-el-cobano-aguascalientes-30148516,,,
Aguascalientes,"Paseo de las plazas #204, Col. Las Plazas, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 27138977",6299000.0,3.0,2.0,280.0,https://propiedades.com/inmuebles/casa-en-venta-paseo-de-las-plazas-204-las-plazas-aguascalientes-27138977,,,
Aguascalientes,"Se vende casa en Priv. Ave del Paraíso, El Llano, Ags., Col. Cereso el Llano, El Llano, Aguascalientes, México, C.P. 20339, ID: 30957902",1234000.0,3.0,2.0,140.0,https://propiedades.com/inmuebles/casa-en-venta-priv-ave-del-paraiso-el-llano-ags-cereso-el-llano-aguascalientes-30957902,,,
Aguascalientes,"Casa disponible en venta en PORTA REAL #s/n, Col. Porta Real, Jesús María, Aguascalientes, México, C.P. 20908, ID: 29834407",1950000.0,3.0,1.0,107.0,https://propiedades.com/inmuebles/casa-en-venta-porta-real-sn-porta-real-aguascalientes-29834407,,,
Aguascalientes,"Cerro del Laurel, Jardines de la Concepción I, Aguascalientes, Ags. #314, Col. Jardines de la Concepción, Aguascalientes, Aguascalientes, México, C.P. 20120, ID: 30230573",9850000.0,4.0,3.0,556.0,https://propiedades.com/inmuebles/casa-en-venta-cerro-del-laurel-jardines-de-la-concepcion-i-aguascalientes-ags-314-jardines-de-la-concepcion-aguascalientes-30230573,,,
Aguascalientes,"Venta de casa en Prol. Gral. Ignacio Zaragoza 1201, Trojes de Alonso, 20115 Aguascalientes, Ags. #1201Int. 71, Col. Trojes de Oriente 2a Sección, Aguascalientes, Aguascalientes, México, C.P. 20115, ID: 30324615",4300000.0,3.0,3.0,160.0,https://propiedades.com/inmuebles/casa-en-venta-prol-gral-ignacio-zaragoza-1201-trojes-de-alonso-20115-aguascalientes-ags-1201-trojes-de-oriente-2a-seccion-aguascalientes-30324615,,,
Aguascalientes,"Se vende casa en Morelos II, 20298 Aguascalientes, Ags. #s/n, Col. Morelos 2a Sección, Aguascalientes, Aguascalientes, México, C.P. 20298, ID: 30808693",1942500.0,3.0,2.0,141.0,https://propiedades.com/inmuebles/casa-en-venta-morelos-ii-20298-aguascalientes-ags-sn-morelos-2a-seccion-aguascalientes-30808693,,,
Aguascalientes,"Se vende casa Residencial Las Plazas, Aguascalientes, Ags., Col. Residencial las Plazas, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 30734545",3800000.0,3.0,3.0,162.0,https://propiedades.com/inmuebles/casa-en-venta-residencial-las-plazas-aguascalientes-ags-residencial-las-plazas-aguascalientes-30734545,,,
Aguascalientes,"Casa en venta, Los Pocitos, Av. Eugenio Garza Sada 700, 20328 Aguascalientes, Ags., Col. Residencial Tres Arroyos, Jesús María, Aguascalientes, México, C.P. 20926, ID: 30724679",4450000.0,4.0,2.0,188.0,https://propiedades.com/inmuebles/casa-en-venta-los-pocitos-av-eugenio-garza-sada-700-20328-aguascalientes-ags-residencial-tres-arroyos-aguascalientes-30724679,,,
Aguascalientes,"Venta casa en PRIMERA CERRADA Nayarit 104 #143, Col. Ojo de Agua, Aguascalientes, Aguascalientes, México, C.P. 20260, ID: 30138621",2300000.0,3.0,2.0,96.0,https://propiedades.com/inmuebles/casa-en-venta-primera-cerrada-nayarit-104-143-ojo-de-agua-aguascalientes-30138621,,,
Aguascalientes,"Venta de casa en Residencial Lucerna Priv Marsella #120, Col. Lotes de Arellano, Aguascalientes, Aguascalientes, México, C.P. 20385, ID: 27949076",3050000.0,3.0,2.0,142.0,https://propiedades.com/inmuebles/casa-en-venta-residencial-lucerna-priv-marsella-120-lotes-de-arellano-aguascalientes-27949076,,,
Aguascalientes,"Se vende casa Av. Siglo XXI 204, Residencial Las Plazas, 20126 Aguascalientes, Ags. #204, Col. Residencial las Plazas, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 30477155",4950000.0,4.0,3.0,237.0,https://propiedades.com/inmuebles/casa-en-venta-av-siglo-xxi-204-residencial-las-plazas-20126-aguascalientes-ags-204-residencial-las-plazas-aguascalientes-30477155,,,
Aguascalientes,"Casa disponible en venta en Paseo #s/n, Col. Jardines del Lago, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 30839884",20000000.0,3.0,4.0,513.0,https://propiedades.com/inmuebles/casa-en-venta-paseo-sn-jardines-del-lago-aguascalientes-30839884,,,
Aguascalientes,"Venta casa en Ocre, Col. Villas de La Cantera 1a Sección, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 30227554",2465000.0,3.0,2.0,113.0,https://propiedades.com/inmuebles/casa-en-venta-ocre-villas-de-la-cantera-1a-seccion-aguascalientes-30227554,,,
Aguascalientes,"Casa disponible en venta en Caritativas, Col. Villa Teresa, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 30208131",2900000.0,3.0,2.0,140.0,https://propiedades.com/inmuebles/casa-en-venta-caritativas-villa-teresa-aguascalientes-30208131,,,
Aguascalientes,"Casa en venta disponible en Av. Paseo de San Gerardo, Col. San Gerardo, Aguascalientes, Aguascalientes, México, C.P. 20342, ID: 29486005",1301000.0,3.0,2.0,120.0,https://propiedades.com/inmuebles/casa-en-venta-av-paseo-de-san-gerardo-san-gerardo-aguascalientes-29486005,,,
Aguascalientes,"Venta de casa en Av Canal Interceptor 406, Nueva Alameda, 20180 Aguascalientes, Ags. #406, Col. Bosques de La Alameda, Aguascalientes, Aguascalientes, México, C.P. 20180, ID: 30324684",2550000.0,3.0,2.0,112.0,https://propiedades.com/inmuebles/casa-en-venta-av-canal-interceptor-406-nueva-alameda-20180-aguascalientes-ags-406-bosques-de-la-alameda-aguascalientes-30324684,,,
Aguascalientes,"Av. San Antonio 100, Rancho Santa Monica, 20286 Aguascalientes, Ags. #100, Col. Barlovento, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 30795181",4750000.0,3.0,3.0,192.0,https://propiedades.com/inmuebles/casa-en-venta-av-san-antonio-100-rancho-santa-monica-20286-aguascalientes-ags-100-barlovento-aguascalientes-30795181,,,
Aguascalientes,"Venta casa en Fuentes del Lago, 20200 Ags. #s/n, Col. El Quelite, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 30477275",29290000.0,4.0,4.0,968.0,https://propiedades.com/inmuebles/casa-en-venta-fuentes-del-lago-20200-ags-sn-el-quelite-aguascalientes-30477275,,,
Aguascalientes,"Medellín 320, 20908 Jesús María, Ags. #320, Col. Tierraverde (Habitat Gran Clase), Jesús María, Aguascalientes, México, C.P. 20908, ID: 30448222",3980000.0,3.0,3.0,156.0,https://propiedades.com/inmuebles/casa-en-venta-medellin-320-20908-jesus-maria-ags-320-tierraverde-habitat-gran-clase-aguascalientes-30448222,,,
Aguascalientes,"Casa disponible en venta en Calle Frontera #110, Col. Campestre 1a. Sección, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 30191365",9500000.0,2.0,2.0,500.0,https://propiedades.com/inmuebles/casa-en-venta-calle-frontera-110-campestre-1a-seccion-aguascalientes-30191365,,,
Aguascalientes,"Casa disponible en venta en Palma Canaria 138 #138, Col. Bajío de las Palmas, Aguascalientes, Aguascalientes, México, C.P. 20263, ID: 29743059",580000.0,2.0,1.0,90.0,,,,
Aguascalientes,"Casa en venta disponible en Tahona residencial #7401, Col. Tahona Residencial, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 30237279",3600000.0,3.0,2.0,189.0,https://propiedades.com/inmuebles/casa-en-venta-tahona-residencial-7401-tahona-residencial-aguascalientes-30237279,,,
Aguascalientes,"eclipse #s/n, Col. Vista del Sol 3a Sección, Aguascalientes, Aguascalientes, México, C.P. 20264, ID: 30840087",415000.0,2.0,1.0,110.0,https://propiedades.com/inmuebles/casa-en-venta-eclipse-sn-vista-del-sol-3a-seccion-aguascalientes-30840087,,,
Aguascalientes,"Villa Sur #s/n, Col. Reserva San Matías, Aguascalientes, Aguascalientes, México, C.P. 20296, ID: 30152769",1899000.0,3.0,2.0,85.0,https://propiedades.com/inmuebles/casa-en-venta-villa-sur-sn-reserva-san-matias-aguascalientes-30152769,,,
Aguascalientes,"Venta de casa República Dominicana, Col. Las Américas, Aguascalientes, Aguascalientes, México, C.P. 20230, ID: 30013091",2724400.0,3.0,2.0,125.0,https://propiedades.com/inmuebles/casa-en-venta-republica-dominicana-las-americas-aguascalientes-30013091,,,
Aguascalientes,"Río Eufrates 406, Colinas del Poniente, 20049 Aguascalientes, Ags. #406, Col. Colinas del Poniente, Aguascalientes, Aguascalientes, México, C.P. 20049, ID: 30976453",2340000.0,3.0,2.0,88.0,https://propiedades.com/inmuebles/casa-en-venta-rio-eufrates-406-colinas-del-poniente-20049-aguascalientes-ags-406-colinas-del-poniente-aguascalientes-30976453,,,
Aguascalientes,"Casa en venta disponible en Brasilia 110, La Fuente, 20239 Aguascalientes, Ags. #s/n, Col. La Fuente, Aguascalientes, Aguascalientes, México, C.P. 20239, ID: 30533000",5500000.0,6.0,2.0,319.0,https://propiedades.com/inmuebles/casa-en-venta-brasilia-110-la-fuente-20239-aguascalientes-ags-sn-la-fuente-aguascalientes-30533000,,,
Aguascalientes,"Venta de casa Literatos, 20200 Aguascalientes, Ags., Col. El Quelite, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 30601887",2850000.0,3.0,2.0,155.0,https://propiedades.com/inmuebles/casa-en-venta-literatos-20200-aguascalientes-ags-el-quelite-aguascalientes-30601887,,,
Aguascalientes,"Venta de casa en Arellano, Col. Heliodoro Garcia, Aguascalientes, Aguascalientes, México, C.P. 20059, ID: 30127397",1579030.0,4.0,2.0,150.0,https://propiedades.com/inmuebles/casa-en-venta-arellano-heliodoro-garcia-aguascalientes-30127397,,,
Aguascalientes,"Se vende casa en El Redondel, Col. Villas de San Nicolás, Aguascalientes, Aguascalientes, México, C.P. 20115, ID: 29306919",5950000.0,4.0,3.0,300.0,https://propiedades.com/inmuebles/casa-en-venta-el-redondel-villas-de-san-nicolas-aguascalientes-29306919,,,
Aguascalientes,"Se vende casa en Liquidambar 25, Pulgas Pandas, 20138 Aguascalientes, Ags. #25, Col. Residencial Pulgas Pandas Norte, Aguascalientes, Aguascalientes, México, C.P. 20138, ID: 30680093",7800000.0,3.0,4.0,313.0,https://propiedades.com/inmuebles/casa-en-venta-liquidambar-25-pulgas-pandas-20138-aguascalientes-ags-25-residencial-pulgas-pandas-norte-aguascalientes-30680093,,,
Aguascalientes,"Casa en venta disponible en Lauro Aguirre 505, Bulevares 1ra Secc, 20288 Aguascalientes, Ags. #505, Col. Bulevares 1a. Sección, Aguascalientes, Aguascalientes, México, C.P. 20288, ID: 30680113",3250000.0,3.0,2.0,186.0,https://propiedades.com/inmuebles/casa-en-venta-lauro-aguirre-505-bulevares-1ra-secc-20288-aguascalientes-ags-505-bulevares-1a-seccion-aguascalientes-30680113,,,
Aguascalientes,"Casa en venta, Av. Mediterraneo #202, Rancho Santa Monica, 20286 Aguascalientes, Ags. ##202, Col. Abadía, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 30651198",5500000.0,4.0,4.0,250.0,https://propiedades.com/inmuebles/casa-en-venta-av-mediterraneo-202-rancho-santa-monica-20286-aguascalientes-ags-202-abadia-aguascalientes-30651198,,,
Aguascalientes,"El Redondel, Col. Villas de San Nicolás, Aguascalientes, Aguascalientes, México, C.P. 20115, ID: 29306936",5950000.0,4.0,3.0,300.0,https://propiedades.com/inmuebles/casa-en-venta-el-redondel-villas-de-san-nicolas-aguascalientes-29306936,,,
Aguascalientes,"Casa en venta, Loma Grande 224, Lomas del Cobano, 20150 Aguascalientes, Ags. #224, Col. Lomas del Cobano, Aguascalientes, Aguascalientes, México, C.P. 20150, ID: 30555732",1500000.0,3.0,1.0,90.0,https://propiedades.com/inmuebles/casa-en-venta-loma-grande-224-lomas-del-cobano-20150-aguascalientes-ags-224-lomas-del-cobano-aguascalientes-30555732,,,
Aguascalientes,"Privada Bonaterra #1Int. 49, Col. Villas de Bonaterra, Aguascalientes, Aguascalientes, México, C.P. 20296, ID: 27740517",2850000.0,4.0,3.0,110.0,https://propiedades.com/inmuebles/casa-en-venta-privada-bonaterra-1-villas-de-bonaterra-aguascalientes-27740517,,,
