Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Yucatan,954,2026-04-06 07:11,"$7,000,000 MXN","Venta casa en , Col. Montes de Ame, Mérida, Yucatán, México, C.P. 97115, ID: 29994974",4 Recámaras | 4 Baños | 232 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-montes-de-ame-yucatan-29994974
Yucatan,954,2026-04-06 07:11,"$10,000,000 MXN","Venta de casa Saramullo, Col. Club de Golf La Ceiba, Mérida, Yucatán, México, C.P. 97302, ID: 29965553",2 Recámaras | 2 Baños | 347 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-saramullo-club-de-golf-la-ceiba-yucatan-29965553
Yucatan,954,2026-04-06 07:11,"$5,750,000 MXN","Casa en venta, , Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 27640023",4 Recámaras | 4 Baños | 324 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-yucatan-27640023
Yucatan,954,2026-04-06 07:11,"$2,750,000 MXN","17, Col. Residencial del Mayab, Mérida, Yucatán, México, C.P. 97302, ID: 25179732",2 Recámaras | 1 Baño | 122 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-17-residencial-del-mayab-yucatan-25179732
Yucatan,954,2026-04-06 07:11,"$3,400,000 MXN",", Col. Santa Maria, Mérida, Yucatán, México, C.P. 97138, ID: 30569336",3 Recámaras | 2 Baños | 175 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-santa-maria-yucatan-30569336
Yucatan,954,2026-04-06 07:11,"$2,297,000 MXN","Venta de casa en 100, Col. Chelem, Progreso, Yucatán, México, C.P. 97336, ID: 30392015",2 Recámaras | 1 Baño | 135 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-100-chelem-yucatan-30392015
Yucatan,954,2026-04-06 07:11,"$2,100,000 MXN","Venta de casa en , Col. Ciudad Caucel, Mérida, Yucatán, México, C.P. 97314, ID: 30311575",2 Recámaras | 1 Baño | 142 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ciudad-caucel-yucatan-30311575
Yucatan,954,2026-04-06 07:11,"$21,000,000 MXN","Venta casa en Parque de Las Américas, Col. Garcia Gineres, Mérida, Yucatán, México, C.P. 97070, ID: 30193847",6 Recámaras | 8 Baños | 424 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-parque-de-las-americas-garcia-gineres-yucatan-30193847
Yucatan,954,2026-04-06 07:11,"$3,590,000 MXN","Casa en venta disponible en , Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 11754321",3 Recámaras | 3 Baños | 307 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-yucatan-11754321
Yucatan,954,2026-04-06 07:11,"$2,050,000 MXN","Casa disponible en venta en , Col. Juan Pablo II, Mérida, Yucatán, México, C.P. 97246, ID: 27777527",3 Recámaras | 2 Baños | 119 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-juan-pablo-ii-yucatan-27777527
Yucatan,954,2026-04-06 07:11,"$1,680,000 MXN","Casa en venta disponible en Las Palmas, Col. Mérida, Mérida, Yucatán, México, C.P. 97203, ID: 27439177",3 Recámaras | 1 Baño | 111 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-palmas-merida-yucatan-27439177
Yucatan,954,2026-04-06 07:11,"$3,730,000 MXN","Nadira, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 28692009",3 Recámaras | 3 Baños | 243 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-nadira-conkal-yucatan-28692009
Yucatan,954,2026-04-06 07:11,"$7,200,000 MXN","Se vende casa en , Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 26980831",3 Recámaras | 3 Baños | 295 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-26980831
Yucatan,954,2026-04-06 07:11,"$4,100,000 MXN","Venta casa en 1, Col. Chablekal, Mérida, Yucatán, México, C.P. 97302, ID: 29079337",4 Recámaras | 4 Baños | 220 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-chablekal-yucatan-29079337
Yucatan,954,2026-04-06 07:11,"$3,360,000 MXN","Venta de casa en , Col. Montebello, Mérida, Yucatán, México, C.P. 97113, ID: 8030097",3 Recámaras | 3 Baños | 285 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-montebello-yucatan-8030097
Yucatan,954,2026-04-06 07:11,"$3,800,000 MXN","Casa en venta, 22, Col. Colonial Chuburna, Mérida, Yucatán, México, C.P. 97215, ID: 30056542",4 Recámaras | 3 Baños | 243 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-22-colonial-chuburna-yucatan-30056542
Yucatan,954,2026-04-06 07:11,"$6,500,000 MXN","Se vende casa en Centro #WHI294887, Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 27388659",2 Recámaras | 2 Baños | 191 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-centro-whi294887-merida-centro-yucatan-27388659
Yucatan,954,2026-04-06 07:11,"$6,250,000 MXN","Se vende casa , Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 28333066",3 Recámaras | 4 Baños | 204 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-28333066
Yucatan,954,2026-04-06 07:11,"$3,500,000 MXN","Casa en venta disponible en Calle 23 #137, Col. Xcanatún, Mérida, Yucatán, México, C.P. 97302, ID: 30110779",2 Recámaras | 2 Baños | 172 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-23-137-xcanatun-yucatan-30110779
Yucatan,954,2026-04-06 07:11,"$3,200,000 MXN",", Col. Real Montejo, Mérida, Yucatán, México, C.P. 97302, ID: 30711063",3 Recámaras | 3 Baños | 145 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-real-montejo-yucatan-30711063
Yucatan,954,2026-04-06 07:11,"$5,800,000 MXN","Casa en venta, c. 12, Col. Jardines de Vista Alegre, Mérida, Yucatán, México, C.P. 97138, ID: 28942614",3 Recámaras | 3 Baños | 215 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-c-12-jardines-de-vista-alegre-yucatan-28942614
Yucatan,954,2026-04-06 07:11,"$5,200,000 MXN","Venta casa en , Col. Montes de Ame, Mérida, Yucatán, México, C.P. 97115, ID: 27126761",3 Recámaras | 3 Baños | 250 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-montes-de-ame-yucatan-27126761
Yucatan,954,2026-04-06 07:11,"$1,450,000 MXN","Venta de casa en , Col. Las Américas, Mérida, Yucatán, México, C.P. 97302, ID: 7888430",3 Recámaras | 3 Baños | 140 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-americas-yucatan-7888430
Yucatan,954,2026-04-06 07:11,"$1,300,000 MXN","Casa disponible en venta en , Col. Progreso de Castro Centro, Progreso, Yucatán, México, C.P. 97320, ID: 29431873",1 Recámara | 1 Baño | 73 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-progreso-de-castro-centro-yucatan-29431873
Yucatan,954,2026-04-06 07:11,"$1,650,000 MXN","Las Americas #WHI301191, Col. Las Américas, Mérida, Yucatán, México, C.P. 97302, ID: 27057498",2 Recámaras | 1 Baño | 76 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-americas-whi301191-las-americas-yucatan-27057498
Yucatan,954,2026-04-06 07:11,"$2,750,000 MXN","Casa en venta disponible en , Col. Las Margaritas de Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 27503146",2 Recámaras | 2 Baños | 126 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-margaritas-de-cholul-yucatan-27503146
Yucatan,954,2026-04-06 07:11,"$1,046,000 MXN","30, Col. Cielo Alto, Kanasín, Yucatán, México, C.P. 97370, ID: 30777011",2 Recámaras | 1 Baño | 48 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-30-cielo-alto-yucatan-30777011
Yucatan,954,2026-04-06 07:11,"$2,950,000 MXN","Se vende casa en , Col. Loma Bonita Xcumpich, Mérida, Yucatán, México, C.P. 97205, ID: 28787217",3 Recámaras | 2 Baños | 219 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-loma-bonita-xcumpich-yucatan-28787217
Yucatan,954,2026-04-06 07:11,"$13,500,000 MXN","Casa disponible en venta en Casa Fte Mar El Cuyo, Col. El Cuyo, Tizimín, Yucatán, México, C.P. 97707, ID: 28289976",6 Recámaras | 2 Baños | 222 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-casa-fte-mar-el-cuyo-el-cuyo-yucatan-28289976
Yucatan,954,2026-04-06 07:11,"$1,235,000 MXN",", Col. Las Palmas Yucatán, Kanasín, Yucatán, México, C.P. 97370, ID: 30459167",2 Recámaras | 1 Baño | 86 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-palmas-yucatan-yucatan-30459167
Yucatan,954,2026-04-06 07:11,"$6,425,000 MXN","Venta de casa 25, Col. Parque Natura, Mérida, Yucatán, México, C.P. 97305, ID: 30442850",4 Recámaras | 5 Baños | 295 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-25-parque-natura-yucatan-30442850
Yucatan,954,2026-04-06 07:11,"$3,250,000 MXN","Casa en venta, *, Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 28531842",2 Recámaras | 2 Baños | 172 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-yucatan-28531842
Yucatan,954,2026-04-06 07:11,"$9,800,000 MXN","Casa disponible en venta en 20, Col. Altabrisa, Mérida, Yucatán, México, C.P. 97130, ID: 28883232",3 Recámaras | 4 Baños | 343 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-20-altabrisa-yucatan-28883232
Yucatan,954,2026-04-06 07:11,"$3,700,000 MXN",", Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 12287138",3 Recámaras | 4 Baños | 208 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-12287138
Yucatan,954,2026-04-06 07:11,"$3,800,000,000 MXN","Casa disponible en venta en , Col. Montebello, Mérida, Yucatán, México, C.P. 97113, ID: 30131543",2 Recámaras | 2 Baños | 177 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-montebello-yucatan-30131543
Yucatan,954,2026-04-06 07:11,"$3,485,000 MXN","Casa en venta, MORERA, Col. Gran San Pedro Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 27995297",3 Recámaras | 3 Baños | 164 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-morera-gran-san-pedro-cholul-yucatan-27995297
Yucatan,954,2026-04-06 07:11,"$3,500,000 MXN","Venta de casa 5, Col. Chuburna Puerto, Progreso, Yucatán, México, C.P. 97336, ID: 28941867",2 Recámaras | 2 Baños | 170 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-5-chuburna-puerto-yucatan-28941867
Yucatan,954,2026-04-06 07:11,"$2,300,000 MXN","Venta de casa , Col. Chuburna de Hidalgo, Mérida, Yucatán, México, C.P. 97205, ID: 29725960",3 Recámaras | 2 Baños | 176 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-chuburna-de-hidalgo-yucatan-29725960
Yucatan,954,2026-04-06 07:11,"$2,770,000 MXN","Casa en venta disponible en 1, Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 30488073",3 Recámaras | 2 Baños | 146 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-dzitya-yucatan-30488073
Yucatan,956,2026-04-06 07:11,"$2,990,000 MXN","Venta de casa en , Col. Montebello, Mérida, Yucatán, México, C.P. 97113, ID: 25429016",2 Recámaras | 2 Baños | 165 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-montebello-yucatan-25429016
Yucatan,956,2026-04-06 07:11,"$3,499,000 MXN","Se vende casa 17, Col. Diaz Ordaz, Mérida, Yucatán, México, C.P. 97130, ID: 30536520",2 Recámaras | 2 Baños | 138 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-17-diaz-ordaz-yucatan-30536520
Yucatan,956,2026-04-06 07:11,"$3,450,000 MXN","Casa en venta disponible en C. 39, Col. Chichi Suárez, Mérida, Yucatán, México, C.P. 97306, ID: 28923916",3 Recámaras | 3 Baños | 150 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-c-39-chichi-suarez-yucatan-28923916
Yucatan,956,2026-04-06 07:11,"$2,100,000 MXN","Casa en venta, Sin nombre de calle #208, Col. San José Chuburna, Mérida, Yucatán, México, C.P. 97203, ID: 29923534",2 Recámaras | 2 Baños | 133 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-208-san-jose-chuburna-yucatan-29923534
Yucatan,956,2026-04-06 07:11,"$6,950,000 MXN","Venta casa en , Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30513860",5 Recámaras | 4 Baños | 661 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-30513860
Yucatan,956,2026-04-06 07:11,"$1,200,000 MXN","Se vende casa ., Col. Pacabtun, Mérida, Yucatán, México, C.P. 97160, ID: 30725585",3 Recámaras | 1 Baño | 89 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-pacabtun-yucatan-30725585
Yucatan,956,2026-04-06 07:11,"$2,500,000 MXN","Venta de casa en 10, Col. Real Montejo, Mérida, Yucatán, México, C.P. 97302, ID: 30586868",3 Recámaras | 2 Baños | 237 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-10-real-montejo-yucatan-30586868
Yucatan,956,2026-04-06 07:11,"$2,950,000 MXN","Venta casa en Leandro Valle, Mérida, Yucatán, Col. Leandro Valle, Mérida, Yucatán, México, C.P. 97143, ID: 27666180",3 Recámaras | 2 Baños | 146 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-leandro-valle-merida-yucatan-leandro-valle-yucatan-27666180
Yucatan,956,2026-04-06 07:11,"$2,649,000 MXN","Casa en venta disponible en , Col. Chichi Suárez, Mérida, Yucatán, México, C.P. 97306, ID: 29309194",3 Recámaras | 3 Baños | 114 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-chichi-suarez-yucatan-29309194
Yucatan,956,2026-04-06 07:11,"$1,800,000 MXN","Casa en venta disponible en Jesus Carranza #WHI313637, Col. Jesús Carranza, Mérida, Yucatán, México, C.P. 97109, ID: 29096700",1 Recámara | 1 Baño | 60 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-jesus-carranza-whi313637-jesus-carranza-yucatan-29096700
Yucatan,956,2026-04-06 07:11,"$5,350,000 MXN","Venta de casa en , Col. Chablekal, Mérida, Yucatán, México, C.P. 97302, ID: 27152961",3 Recámaras | 3 Baños | 297 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-chablekal-yucatan-27152961
Yucatan,956,2026-04-06 07:11,"$1,970,460 MXN","Se vende casa , Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 28406205",2 Recámaras | 1 Baño | 83 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-28406205
Yucatan,956,2026-04-06 07:11,"$16,645,255 MXN","Venta casa en Col. Yucatán Country Club, Mérida, Yucatán, México, C.P. 97308, ID: 30810096",4 Recámaras | 4 Baños | 456 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-yucatan-country-club-yucatan-30810096
Yucatan,956,2026-04-06 07:11,"$1,490,000 MXN","Venta de casa en 0, Col. Las Palmas Yucatán, Kanasín, Yucatán, México, C.P. 97370, ID: 28475655",3 Recámaras | 3 Baños | 104 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-palmas-yucatan-yucatan-28475655
Yucatan,956,2026-04-06 07:11,"$4,000,000 MXN",", Col. Itzimna, Mérida, Yucatán, México, C.P. 97100, ID: 11247702",3 Recámaras | 3 Baños | 292 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-itzimna-yucatan-11247702
Yucatan,956,2026-04-06 07:11,"$3,000,000 MXN","Venta de casa en , Col. El Porvenir, Mérida, Yucatán, México, C.P. 97226, ID: 29711788",2 Recámaras | 1 Baño | 131 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-porvenir-yucatan-29711788
Yucatan,956,2026-04-06 07:11,"$3,200,000 MXN","Se vende casa en ., Col. Las Américas, Mérida, Yucatán, México, C.P. 97302, ID: 28816354",3 Recámaras | 3 Baños | 160 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-americas-yucatan-28816354
Yucatan,956,2026-04-06 07:11,"$2,700,000 MXN","Venta casa en , Col. Komchen, Mérida, Yucatán, México, C.P. 97302, ID: 8030993",3 Recámaras | 3 Baños | 255 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-komchen-yucatan-8030993
Yucatan,956,2026-04-06 07:11,"$6,300,000 MXN",", Col. Tamanché, Mérida, Yucatán, México, C.P. 97304, ID: 30513679",3 Recámaras | 4 Baños | 301 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-tamanche-yucatan-30513679
Yucatan,956,2026-04-06 07:11,"$13,985,000 MXN","Casa en venta disponible en 75, Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 29896590",5 Recámaras | 6 Baños | 369 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-75-merida-centro-yucatan-29896590
Yucatan,956,2026-04-06 07:11,"$5,800,000 MXN","Casa disponible en venta en , Col. Jacinto Canek, Mérida, Yucatán, México, C.P. 97227, ID: 27826478",2 Recámaras | 1 Baño | 171 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-jacinto-canek-yucatan-27826478
Yucatan,956,2026-04-06 07:11,"$3,152,500 MXN","Casa en venta disponible en , Col. Real Montejo, Mérida, Yucatán, México, C.P. 97302, ID: 29911424",2 Recámaras | 2 Baños | 119 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-real-montejo-yucatan-29911424
