Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Morelos,3,2026-04-05 23:40,"$7,350,000 MXN","Se vende casa en Lomas de Cocoyoc, Fraccionamiento Lomas de Cocoyoc, Mor., Col. Lomas de Cocoyoc, Atlatlahucan, Morelos, México, C.P. 62847, ID: 30250185",5 Recámaras | 5 Baños | 330 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lomas-de-cocoyoc-fraccionamiento-lomas-de-cocoyoc-mor-lomas-de-cocoyoc-morelos-30250185
Morelos,3,2026-04-05 23:40,"$1,700,000 MXN","Casa en venta, VILLA DE AYALA #s/n, Col. Centro, Cuautla, Morelos, México, C.P. 62740, ID: 30043823",3 Recámaras | 2 Baños | 116 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-villa-de-ayala-sn-centro-morelos-30043823
Morelos,4,2026-04-05 23:40,"$4,830,000 MXN","Casa en venta disponible en ATLATLAHUCAN #s/n, Col. Atlatlahucan, Atlatlahucan, Morelos, México, C.P. 62840, ID: 30087451",3 Recámaras | 2 Baños | 180 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-atlatlahucan-sn-atlatlahucan-morelos-30087451
Morelos,4,2026-04-05 23:40,"$7,000,000 MXN","Real de Oaxtepec, 62738 Oaxtepec, Mor., Col. Real de Oaxtepec, Yautepec, Morelos, México, C.P. 62738, ID: 30417330",3 Recámaras | 3 Baños | 400 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-real-de-oaxtepec-62738-oaxtepec-mor-real-de-oaxtepec-morelos-30417330
Morelos,4,2026-04-05 23:40,"$18,900,000 MXN","Lomas de Cocoyoc, Fraccionamiento Lomas de Cocoyoc, Mor., Col. Lomas de Cocoyoc, Atlatlahucan, Morelos, México, C.P. 62847, ID: 30246235",4 Recámaras | 7 Baños | 632 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lomas-de-cocoyoc-fraccionamiento-lomas-de-cocoyoc-mor-lomas-de-cocoyoc-morelos-30246235
Morelos,4,2026-04-05 23:40,"$720,000 MXN","Casa en venta, Xochitepec, Mor. #s/nInt. 101, Col. 3 de Mayo, Xochitepec, Morelos, México, C.P. 62790, ID: 30702394",2 Recámaras | 1 Baño | 44 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-xochitepec-mor-sn-3-de-mayo-morelos-30702394
Morelos,4,2026-04-05 23:40,"$1,990,000 MXN","LAS FUENTES #s/n, Col. Huepalo, Tlaltizapán de Zapata, Morelos, México, C.P. 62773, ID: 30077349",3 Recámaras | 3 Baños | 110 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-fuentes-sn-huepalo-morelos-30077349
Morelos,4,2026-04-05 23:40,"$3,300,000 MXN","Casa en venta disponible en LOS OLIVOS #s/n, Col. Centro, Cuautla, Morelos, México, C.P. 62740, ID: 30044045",3 Recámaras | 3 Baños | 240 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-los-olivos-sn-centro-morelos-30044045
Morelos,4,2026-04-05 23:40,"$5,500,000 MXN","Venta casa en Real de Oaxtepec, 62738 Oaxtepec, Mor., Col. Real de Oaxtepec, Yautepec, Morelos, México, C.P. 62738, ID: 30255914",3 Recámaras | 3 Baños | 260 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-real-de-oaxtepec-62738-oaxtepec-mor-real-de-oaxtepec-morelos-30255914
Morelos,4,2026-04-05 23:40,"$3,500,000 MXN","Casa disponible en venta en Miguel Hidalgo #s/n, Col. Centro, Cuautla, Morelos, México, C.P. 62740, ID: 30043437",3 Recámaras | 2 Baños | 124 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-miguel-hidalgo-sn-centro-morelos-30043437
Morelos,4,2026-04-05 23:40,"$4,500,000 MXN","Venta casa en , Col. Lomas de Cortes, Cuernavaca, Morelos, México, C.P. 62240, ID: 28073365",3 Recámaras | 4 Baños | 210 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lomas-de-cortes-morelos-28073365
Morelos,4,2026-04-05 23:40,"$7,600,000 MXN","Venta de casa en Av. Paseo de los Burgos S/N Club de Tenis Fracc, Burgos Cuernavaca, 62584 Temixco, Mor., Col. Burgos Bugambilias, Temixco, Morelos, México, C.P. 62584, ID: 30648483",4 Recámaras | 5 Baños | 301 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-paseo-de-los-burgos-sn-club-de-tenis-fracc-burgos-cuernavaca-62584-temixco-mor-burgos-bugambilias-morelos-30648483
