clave_municipio,clave_estado,ano,estado,municipio,modalidad,linea_apoyo,acciones,monto
002,16,2024,Michoacán de Ocampo,Aguililla,Autoproducción,Mejoramiento,499,17465000.0
008,16,2024,Michoacán de Ocampo,Aquila,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,7,1400000.0
008,16,2024,Michoacán de Ocampo,Aquila,Reconstrucción de vivienda,Reconstrucción total de vivienda,79,22063000.0
008,16,2024,Michoacán de Ocampo,Aquila,Autoproducción,Mejoramiento,242,8470000.0
012,16,2024,Michoacán de Ocampo,Buenavista,Autoproducción,Mejoramiento,498,17430000.0
014,16,2024,Michoacán de Ocampo,Coahuayana,Reconstrucción de vivienda,Reconstrucción total de vivienda,26,7187000.0
014,16,2024,Michoacán de Ocampo,Coahuayana,Autoproducción,Mejoramiento,199,6965000.0
021,16,2024,Michoacán de Ocampo,Charapan,Autoproducción,Mejoramiento,258,9030000.0
026,16,2024,Michoacán de Ocampo,Chinicuila,Reconstrucción de vivienda,Reconstrucción total de vivienda,64,17840000.0
056,16,2024,Michoacán de Ocampo,Nahuatzen,Autoproducción,Mejoramiento,497,17395000.0
092,16,2024,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,Autoproducción,Mejoramiento,786,27510000.0
101,16,2024,Michoacán de Ocampo,Tzitzio,Autoproducción,Mejoramiento,556,19460000.0
001,17,2024,Morelos,Amacuzac,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,345000.0
002,17,2024,Morelos,Atlatlahucan,Autoproducción,Mejoramiento,176,6160000.0
007,17,2024,Morelos,Cuernavaca,Reconstrucción de vivienda,Reconstrucción total de vivienda,2,500000.0
008,17,2024,Morelos,Emiliano Zapata,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,330000.0
009,17,2024,Morelos,Huitzilac,Autoproducción,Mejoramiento,349,12215000.0
015,17,2024,Morelos,Miacatlán,Autoproducción,Mejoramiento,349,12215000.0
020,17,2024,Morelos,Tepoztlán,Reconstrucción de vivienda,Reconstrucción total de vivienda,91,26635000.0
024,17,2024,Morelos,Tlaltizapán de Zapata,Autoproducción,Mejoramiento,351,12285000.0
029,17,2024,Morelos,Yautepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,450000.0
029,17,2024,Morelos,Yautepec,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,17,10164920.22
034,17,2024,Morelos,Coatetelco,Autoproducción,Mejoramiento,149,5215000.0
035,17,2024,Morelos,Xoxocotla,Autoproducción,Mejoramiento,148,5180000.0
001,18,2024,Nayarit,Acaponeta,Autoproducción,Mejoramiento,150,5250000.0
005,18,2024,Nayarit,Huajicori,Autoproducción,Mejoramiento,453,15855000.0
009,18,2024,Nayarit,Del Nayar,Autoproducción,Mejoramiento,649,22715000.0
010,18,2024,Nayarit,Rosamorada,Autoproducción,Mejoramiento,150,5250000.0
011,18,2024,Nayarit,Ruíz,Autoproducción,Mejoramiento,150,5250000.0
019,18,2024,Nayarit,La Yesca,Autoproducción,Mejoramiento,345,12075000.0
007,19,2024,Nuevo León,Aramberri,Autoproducción,Mejoramiento,200,7000000.0
014,19,2024,Nuevo León,Doctor Arroyo,Autoproducción,Mejoramiento,519,18165000.0
017,19,2024,Nuevo León,Galeana,Autoproducción,Mejoramiento,269,9415000.0
024,19,2024,Nuevo León,General Zaragoza,Autoproducción,Mejoramiento,305,10675000.0
030,19,2024,Nuevo León,Iturbide,Autoproducción,Mejoramiento,80,2800000.0
036,19,2024,Nuevo León,Mier y Noriega,Autoproducción,Mejoramiento,245,8575000.0
043,19,2024,Nuevo León,Rayones,Autoproducción,Mejoramiento,80,2800000.0
003,20,2024,Oaxaca,Asunción Cacalotepec,Autoproducción,Vivienda nueva,7,2987000.0
010,20,2024,Oaxaca,El Barrio de la Soledad,Adquisición de Vivienda,Adquisición de vivienda nueva,5,3500000.0
010,20,2024,Oaxaca,El Barrio de la Soledad,Reubicación de Vivienda,Vivienda nueva,1,250000.0
010,20,2024,Oaxaca,El Barrio de la Soledad,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,2,1329353.04
014,20,2024,Oaxaca,Ciudad Ixtepec,Reubicación de Vivienda,Vivienda nueva,3,1201000.0
014,20,2024,Oaxaca,Ciudad Ixtepec,Reubicación de Vivienda,Adquisición de vivienda nueva para reubicación,17,12404000.0
025,20,2024,Oaxaca,Chahuites,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,7,7868152.86
041,20,2024,Oaxaca,Huautla de Jiménez,Autoproducción,Mejoramiento,878,30730000.0
043,20,2024,Oaxaca,Juchitán de Zaragoza,Adquisición de Vivienda,Adquisición de vivienda nueva,8,5600000.0
043,20,2024,Oaxaca,Juchitán de Zaragoza,Reconstrucción de vivienda,Rehabilitación de vivienda edificada con sistemas tradicionales,1,1330260.98
043,20,2024,Oaxaca,Juchitán de Zaragoza,Autoproducción,Vivienda nueva,1,396000.0
043,20,2024,Oaxaca,Juchitán de Zaragoza,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,10,11188789.8
057,20,2024,Oaxaca,Matías Romero Avendaño,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,2,1819555.5
067,20,2024,Oaxaca,Oaxaca de Juárez,Autoproducción,Vivienda nueva,1,454000.0
075,20,2024,Oaxaca,Reforma de Pineda,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,3,3356636.94
079,20,2024,Oaxaca,Salina Cruz,Adquisición de Vivienda,Adquisición de vivienda nueva,16,16576000.0
079,20,2024,Oaxaca,Salina Cruz,Autoproducción,Mejoramiento,2,347858.0
079,20,2024,Oaxaca,Salina Cruz,Autoproducción,Vivienda nueva,2,867000.0
079,20,2024,Oaxaca,Salina Cruz,Reubicación de Vivienda,Adquisición de vivienda usada,5,3506240.0
079,20,2024,Oaxaca,Salina Cruz,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,1,664676.52
079,20,2024,Oaxaca,Salina Cruz,Reubicación de Vivienda,Adquisición de vivienda usada para reubicación,1,800000.0
079,20,2024,Oaxaca,Salina Cruz,Reubicación de Vivienda,Adquisición de vivienda nueva para reubicación,58,56824364.0
148,20,2024,Oaxaca,San Francisco Ozolotepec,Autoproducción,Ampliación de vivienda,2,720000.0
148,20,2024,Oaxaca,San Francisco Ozolotepec,Autoproducción,Mejoramiento,2,370000.0
148,20,2024,Oaxaca,San Francisco Ozolotepec,Autoproducción,Vivienda nueva,7,3000000.0
154,20,2024,Oaxaca,San Ildefonso Amatlán,Autoproducción,Vivienda nueva,2,900000.0
169,20,2024,Oaxaca,San José Independencia,Autoproducción,Vivienda nueva,1,455000.0
176,20,2024,Oaxaca,San Juan Bautista Coixtlahuaca,Autoproducción,Mejoramiento,249,8715000.0
184,20,2024,Oaxaca,San Juan Bautista Tuxtepec,Autoproducción,Vivienda nueva,1,370000.0
188,20,2024,Oaxaca,San Juan Colorado,Autoproducción,Mejoramiento,617,21595000.0
198,20,2024,Oaxaca,San Juan Guichicovi,Autoproducción,Mejoramiento,39,1365000.0
198,20,2024,Oaxaca,San Juan Guichicovi,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,14,6221631.0
211,20,2024,Oaxaca,San Juan Ozolotepec,Autoproducción,Ampliación de vivienda,2,500000.0
211,20,2024,Oaxaca,San Juan Ozolotepec,Autoproducción,Vivienda nueva,2,770000.0
236,20,2024,Oaxaca,San Marcial Ozolotepec,Autoproducción,Vivienda nueva,1,380000.0
279,20,2024,Oaxaca,San Miguel Suchixtepec,Autoproducción,Vivienda nueva,3,1354000.0
308,20,2024,Oaxaca,San Pedro Huilotepec,Autoproducción,Vivienda nueva,1,330000.0
333,20,2024,Oaxaca,San Pedro Totolápam,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,429000.0
374,20,2024,Oaxaca,Santa Cruz Acatepec,Autoproducción,Vivienda nueva,1,540000.0
397,20,2024,Oaxaca,Heroica Ciudad de Tlaxiaco,Autoproducción,Vivienda nueva,1,425000.0
427,20,2024,Oaxaca,Santa María Petapa,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,1,1118878.98
460,20,2024,Oaxaca,Santiago Choápam,Autoproducción,Vivienda nueva,1,430000.0
515,20,2024,Oaxaca,Santo Domingo Tehuantepec,Autoproducción,Vivienda nueva,1,330000.0
544,20,2024,Oaxaca,Teococuilco de Marcos Pérez,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,33,36923005.35
548,20,2024,Oaxaca,Tepelmeme Villa de Morelos,Autoproducción,Mejoramiento,102,3570000.0
554,20,2024,Oaxaca,Totontepec Villa de Morelos,Autoproducción,Vivienda nueva,1,524000.0
557,20,2024,Oaxaca,Unión Hidalgo,Adquisición de Vivienda,Adquisición de vivienda nueva,1,730000.0
557,20,2024,Oaxaca,Unión Hidalgo,Autoproducción,Mejoramiento,1,125000.0
557,20,2024,Oaxaca,Unión Hidalgo,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,2,1783555.5
006,21,2024,Puebla,Ahuacatlán,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,4,840000.0
006,21,2024,Puebla,Ahuacatlán,Reconstrucción de vivienda,Reconstrucción total de vivienda,14,3985000.0
010,21,2024,Puebla,Ajalpan,Reconstrucción de vivienda,Reconstrucción total de vivienda,74,21260000.0
017,21,2024,Puebla,Atempan,Reconstrucción de vivienda,Reconstrucción total de vivienda,3,815000.0
019,21,2024,Puebla,Atlixco,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,370000.0
025,21,2024,Puebla,Ayotoxco de Guerrero,Reconstrucción de vivienda,Reconstrucción total de vivienda,13,3640000.0
043,21,2024,Puebla,Cuetzalan del Progreso,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,4,740000.0
043,21,2024,Puebla,Cuetzalan del Progreso,Reconstrucción de vivienda,Reconstrucción total de vivienda,34,9970000.0
061,21,2024,Puebla,Eloxochitlán,Autoproducción,Mejoramiento,1151,40285000.0
072,21,2024,Puebla,Huehuetla,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,5,961000.0
072,21,2024,Puebla,Huehuetla,Reconstrucción de vivienda,Reconstrucción total de vivienda,61,16329000.0
077,21,2024,Puebla,Hueytlalpan,Autoproducción,Mejoramiento,262,9170000.0
078,21,2024,Puebla,Huitzilan de Serdán,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,43,8300000.0
078,21,2024,Puebla,Huitzilan de Serdán,Reconstrucción de vivienda,Reconstrucción total de vivienda,13,3760000.0
080,21,2024,Puebla,Atlequizayan,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,22,4324000.0
080,21,2024,Puebla,Atlequizayan,Reconstrucción de vivienda,Reconstrucción total de vivienda,10,2330000.0
084,21,2024,Puebla,Ixtepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,70,21340000.0
088,21,2024,Puebla,Jonotla,Reconstrucción de vivienda,Reconstrucción total de vivienda,29,8435000.0
101,21,2024,Puebla,Nauzontla,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,13,2675000.0
101,21,2024,Puebla,Nauzontla,Reconstrucción de vivienda,Reconstrucción total de vivienda,8,2325000.0
107,21,2024,Puebla,Olintla,Autoproducción,Mejoramiento,739,25865000.0
162,21,2024,Puebla,Tepango de Rodríguez,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,6,1120000.0
162,21,2024,Puebla,Tepango de Rodríguez,Reconstrucción de vivienda,Reconstrucción total de vivienda,22,5700000.0
183,21,2024,Puebla,Tlaola,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,11,1995000.0
183,21,2024,Puebla,Tlaola,Reconstrucción de vivienda,Reconstrucción total de vivienda,10,2360000.0
186,21,2024,Puebla,Tlatlauquitepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,18,5210000.0
210,21,2024,Puebla,Zapotitlán de Méndez,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,175000.0
210,21,2024,Puebla,Zapotitlán de Méndez,Reconstrucción de vivienda,Reconstrucción total de vivienda,9,2230000.0
213,21,2024,Puebla,Zihuateutla,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,2,375000.0
213,21,2024,Puebla,Zihuateutla,Reconstrucción de vivienda,Reconstrucción total de vivienda,9,2190000.0
214,21,2024,Puebla,Zinacatepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,2,570000.0
215,21,2024,Puebla,Zongozotla,Reconstrucción de vivienda,Reconstrucción total de vivienda,4,1160000.0
216,21,2024,Puebla,Zoquiapan,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,2,390000.0
216,21,2024,Puebla,Zoquiapan,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,275000.0
001,22,2024,Querétaro,Amealco de Bonfil,Autoproducción,Mejoramiento,301,10535000.0
002,22,2024,Querétaro,Pinal de Amoles,Autoproducción,Mejoramiento,245,8575000.0
004,22,2024,Querétaro,Cadereyta de Montes,Autoproducción,Mejoramiento,250,8750000.0
005,22,2024,Querétaro,Colón,Autoproducción,Mejoramiento,250,8750000.0
009,22,2024,Querétaro,Jalpan de Serra,Autoproducción,Mejoramiento,150,5250000.0
010,22,2024,Querétaro,Landa de Matamoros,Autoproducción,Mejoramiento,148,5180000.0
013,22,2024,Querétaro,Peñamiller,Autoproducción,Mejoramiento,150,5250000.0
018,22,2024,Querétaro,Tolimán,Autoproducción,Mejoramiento,200,7000000.0
005,23,2024,Quintana Roo,Benito Juárez,Autoproducción,Mejoramiento,250,8750000.0
006,23,2024,Quintana Roo,José María Morelos,Autoproducción,Mejoramiento,305,10675000.0
007,23,2024,Quintana Roo,Lázaro Cárdenas,Autoproducción,Mejoramiento,314,10990000.0
011,23,2024,Quintana Roo,Puerto Morelos,Autoproducción,Mejoramiento,148,5180000.0
003,24,2024,San Luis Potosí,Aquismón,Autoproducción,Mejoramiento,796,27860000.0
026,24,2024,San Luis Potosí,San Antonio,Autoproducción,Mejoramiento,489,17115000.0
028,24,2024,San Luis Potosí,San Luis Potosí,Autoproducción,Mejoramiento,654,22890000.0
029,24,2024,San Luis Potosí,San Martín Chalchicuautla,Autoproducción,Mejoramiento,511,17885000.0
031,24,2024,San Luis Potosí,Santa Catarina,Autoproducción,Mejoramiento,591,20685000.0
035,24,2024,San Luis Potosí,Soledad de Graciano Sánchez,Autoproducción,Mejoramiento,458,16030000.0
001,25,2024,Sinaloa,Ahome,Mejoramiento Integral Sustentable,Mejoramiento sustentable de la vivienda,7,161740.08
003,25,2024,Sinaloa,Badiraguato,Autoproducción,Mejoramiento,346,12110000.0
006,25,2024,Sinaloa,Culiacán,Autoproducción,Mejoramiento,1996,69860000.0
012,25,2024,Sinaloa,Mazatlán,Autoproducción,Mejoramiento,302,10570000.0
015,25,2024,Sinaloa,Salvador Alvarado,Autoproducción,Mejoramiento,394,13790000.0
003,26,2024,Sonora,Álamos,Autoproducción,Mejoramiento,495,17325000.0
012,26,2024,Sonora,Bácum,Autoproducción,Vivienda nueva,30,11490000.0
026,26,2024,Sonora,Etchojoa,Autoproducción,Mejoramiento,288,10080000.0
030,26,2024,Sonora,Hermosillo,Autoproducción,Mejoramiento,258,9030000.0
033,26,2024,Sonora,Huatabampo,Autoproducción,Mejoramiento,203,7105000.0
042,26,2024,Sonora,Navojoa,Autoproducción,Mejoramiento,310,10850000.0
049,26,2024,Sonora,Quiriego,Autoproducción,Mejoramiento,172,6020000.0
056,26,2024,Sonora,San Miguel de Horcasitas,Autoproducción,Mejoramiento,300,10500000.0
071,26,2024,Sonora,Benito Juárez,Autoproducción,Mejoramiento,198,6930000.0
003,27,2024,Tabasco,Centla,Autoproducción,Mejoramiento,318,11130000.0
003,27,2024,Tabasco,Centla,Reubicación de Vivienda,Vivienda nueva,1,440000.0
003,27,2024,Tabasco,Centla,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,51,38250000.0
004,27,2024,Tabasco,Centro,Autoproducción,Ampliación de vivienda,1,207931.97
004,27,2024,Tabasco,Centro,Autoproducción,Mejoramiento,1693,59255000.0
007,27,2024,Tabasco,Emiliano Zapata,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,2,924000.0
008,27,2024,Tabasco,Huimanguillo,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,158,17283212.91
009,27,2024,Tabasco,Jalapa,Autoproducción,Mejoramiento,406,14210000.0
011,27,2024,Tabasco,Jonuta,Autoproducción,Mejoramiento,374,13090000.0
012,27,2024,Tabasco,Macuspana,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,82,10588020.72
013,27,2024,Tabasco,Nacajuca,Autoproducción,Mejoramiento,409,14315000.0
015,27,2024,Tabasco,Tacotalpa,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,168,2865236.0
016,27,2024,Tabasco,Teapa,Adquisición de Vivienda,Adquisición de vivienda nueva,1,661250.0
016,27,2024,Tabasco,Teapa,Autoproducción,Ampliación de vivienda,1,180026.37
016,27,2024,Tabasco,Teapa,Autoproducción,Vivienda nueva,1,330052.77
016,27,2024,Tabasco,Teapa,Reubicación de Vivienda,Edificación de conjunto habitacional para reubicación,401,40977961.53
003,28,2024,Tamaulipas,Altamira,Autoproducción,Mejoramiento,600,21000000.0
004,28,2024,Tamaulipas,Antiguo Morelos,Autoproducción,Mejoramiento,150,5250000.0
006,28,2024,Tamaulipas,Bustamante,Autoproducción,Mejoramiento,460,16100000.0
013,28,2024,Tamaulipas,Güémez,Autoproducción,Mejoramiento,353,12355000.0
019,28,2024,Tamaulipas,Llera,Autoproducción,Mejoramiento,150,5250000.0
028,28,2024,Tamaulipas,Nuevo Morelos,Autoproducción,Mejoramiento,150,5250000.0
030,28,2024,Tamaulipas,Padilla,Autoproducción,Mejoramiento,100,3500000.0
036,28,2024,Tamaulipas,San Nicolás,Autoproducción,Mejoramiento,40,1400000.0
039,28,2024,Tamaulipas,Tula,Autoproducción,Mejoramiento,397,13895000.0
041,28,2024,Tamaulipas,Victoria,Autoproducción,Mejoramiento,500,17500000.0
041,28,2024,Tamaulipas,Victoria,Mejoramiento Integral Sustentable,Mejoramiento sustentable de la vivienda,2,41740.16
001,29,2024,Tlaxcala,Amaxac de Guerrero,Autoproducción,Mejoramiento,94,3290000.0
003,29,2024,Tlaxcala,Atlangatepec,Autoproducción,Mejoramiento,107,3745000.0
018,29,2024,Tlaxcala,Contla de Juan Cuamatzi,Autoproducción,Mejoramiento,146,5110000.0
023,29,2024,Tlaxcala,Natívitas,Autoproducción,Mejoramiento,95,3325000.0
028,29,2024,Tlaxcala,Teolocholco,Autoproducción,Mejoramiento,111,3885000.0
029,29,2024,Tlaxcala,Tepeyanco,Autoproducción,Mejoramiento,41,1435000.0
031,29,2024,Tlaxcala,Tetla de la Solidaridad,Autoproducción,Mejoramiento,30,1050000.0
037,29,2024,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,Autoproducción,Mejoramiento,125,4375000.0
046,29,2024,Tlaxcala,Emiliano Zapata,Autoproducción,Mejoramiento,72,2520000.0
058,29,2024,Tlaxcala,Santa Catarina Ayometla,Autoproducción,Mejoramiento,57,1995000.0
011,30,2024,Veracruz de Ignacio de la Llave,Alvarado,Reubicación de Vivienda,Adquisición de vivienda nueva para reubicación,2,1400000.0
015,30,2024,Veracruz de Ignacio de la Llave,Angel R. Cabada,Reubicación de Vivienda,Vivienda nueva,30,1760000.0
030,30,2024,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,Autoproducción,Mejoramiento,141,4935000.0
039,30,2024,Veracruz de Ignacio de la Llave,Coatzacoalcos,Autoproducción,Ampliación de vivienda,8,1135000.0
039,30,2024,Veracruz de Ignacio de la Llave,Coatzacoalcos,Autoproducción,Mejoramiento,2,110000.0
039,30,2024,Veracruz de Ignacio de la Llave,Coatzacoalcos,Autoproducción,Vivienda nueva,4,1080000.0
039,30,2024,Veracruz de Ignacio de la Llave,Coatzacoalcos,Reubicación de Vivienda,Adquisición de vivienda nueva,8,5600000.0
039,30,2024,Veracruz de Ignacio de la Llave,Coatzacoalcos,Reubicación de Vivienda,Adquisición de vivienda nueva para reubicación,439,306541078.0
048,30,2024,Veracruz de Ignacio de la Llave,Cosoleacaque,Reubicación de Vivienda,Adquisición de vivienda nueva para reubicación,5,3500000.0
050,30,2024,Veracruz de Ignacio de la Llave,Coxquihui,Reconstrucción de vivienda,Reconstrucción total de vivienda,93,26495000.0
055,30,2024,Veracruz de Ignacio de la Llave,Chalma,Autoproducción,Mejoramiento,97,3395000.0
055,30,2024,Veracruz de Ignacio de la Llave,Chalma,Reubicación de Vivienda,Adquisición de vivienda nueva para reubicación,1,803989.27
