clave_municipio,clave_estado,ano,estado,municipio,sexo,grupo_edad,acciones,monto
027,31,2019,Yucatán,Dzidzantún,Mujer,29 o menos,1,12000.0
027,31,2019,Yucatán,Dzidzantún,Hombre,30 a 59,1,12000.0
027,31,2019,Yucatán,Dzidzantún,Hombre,60 o más,1,12000.0
041,31,2019,Yucatán,Kanasín,Mujer,60 o más,1,12000.0
041,31,2019,Yucatán,Kanasín,Hombre,30 a 59,2,24000.0
052,31,2019,Yucatán,Motul,Mujer,29 o menos,1,12000.0
052,31,2019,Yucatán,Motul,Hombre,30 a 59,3,36000.0
052,31,2019,Yucatán,Motul,Mujer,30 a 59,1,12000.0
056,31,2020,Yucatán,Oxkutzcab,Mujer,29 o menos,2,24000.0
056,31,2019,Yucatán,Oxkutzcab,Mujer,29 o menos,1,12000.0
056,31,2020,Yucatán,Oxkutzcab,Mujer,30 a 59,1,12000.0
056,31,2019,Yucatán,Oxkutzcab,Hombre,60 o más,1,12000.0
056,31,2020,Yucatán,Oxkutzcab,Hombre,30 a 59,1,12000.0
056,31,2020,Yucatán,Oxkutzcab,Hombre,29 o menos,2,24000.0
056,31,2019,Yucatán,Oxkutzcab,Mujer,30 a 59,1,12000.0
056,31,2019,Yucatán,Oxkutzcab,Mujer,60 o más,1,12000.0
056,31,2020,Yucatán,Oxkutzcab,Mujer,60 o más,1,12000.0
059,31,2020,Yucatán,Progreso,Mujer,29 o menos,1,12000.0
059,31,2020,Yucatán,Progreso,Hombre,60 o más,1,12000.0
059,31,2019,Yucatán,Progreso,Mujer,29 o menos,4,48000.0
059,31,2020,Yucatán,Progreso,Mujer,60 o más,4,48000.0
059,31,2019,Yucatán,Progreso,Hombre,60 o más,2,24000.0
059,31,2019,Yucatán,Progreso,Mujer,30 a 59,7,84000.0
059,31,2020,Yucatán,Progreso,Hombre,30 a 59,8,96000.0
059,31,2019,Yucatán,Progreso,Mujer,60 o más,1,12000.0
059,31,2019,Yucatán,Progreso,Hombre,29 o menos,3,36000.0
059,31,2020,Yucatán,Progreso,Hombre,29 o menos,1,12000.0
059,31,2020,Yucatán,Progreso,Mujer,30 a 59,7,84000.0
083,31,2020,Yucatán,Telchac Puerto,Mujer,30 a 59,3,36000.0
083,31,2019,Yucatán,Telchac Puerto,Mujer,30 a 59,7,84000.0
083,31,2019,Yucatán,Telchac Puerto,Mujer,60 o más,2,24000.0
083,31,2019,Yucatán,Telchac Puerto,Hombre,30 a 59,11,132000.0
083,31,2020,Yucatán,Telchac Puerto,Hombre,30 a 59,2,24000.0
083,31,2019,Yucatán,Telchac Puerto,Mujer,29 o menos,1,12000.0
096,31,2019,Yucatán,Tizimín,Hombre,30 a 59,1,12000.0
096,31,2020,Yucatán,Tizimín,Mujer,30 a 59,2,24000.0
096,31,2020,Yucatán,Tizimín,Hombre,30 a 59,3,36000.0
096,31,2020,Yucatán,Tizimín,Hombre,29 o menos,2,24000.0
010,32,2019,Zacatecas,Fresnillo,Mujer,60 o más,2,24000.0
010,32,2020,Zacatecas,Fresnillo,Hombre,30 a 59,1,12000.0
010,32,2019,Zacatecas,Fresnillo,Hombre,30 a 59,2,19000.0
017,32,2019,Zacatecas,Guadalupe,Mujer,29 o menos,2,24000.0
017,32,2020,Zacatecas,Guadalupe,Hombre,30 a 59,2,24000.0
017,32,2019,Zacatecas,Guadalupe,Hombre,29 o menos,1,12000.0
017,32,2019,Zacatecas,Guadalupe,Hombre,30 a 59,29,348000.0
017,32,2020,Zacatecas,Guadalupe,Hombre,60 o más,1,12000.0
017,32,2019,Zacatecas,Guadalupe,Mujer,60 o más,7,84000.0
017,32,2019,Zacatecas,Guadalupe,Mujer,30 a 59,11,132000.0
017,32,2019,Zacatecas,Guadalupe,Hombre,60 o más,5,60000.0
042,32,2019,Zacatecas,Sombrerete,Hombre,30 a 59,1,12000.0
042,32,2019,Zacatecas,Sombrerete,Mujer,30 a 59,1,12000.0
049,32,2019,Zacatecas,Valparaíso,Mujer,29 o menos,3,36000.0
049,32,2019,Zacatecas,Valparaíso,Hombre,30 a 59,10,120000.0
049,32,2019,Zacatecas,Valparaíso,Mujer,60 o más,1,12000.0
049,32,2019,Zacatecas,Valparaíso,Mujer,30 a 59,8,96000.0
049,32,2019,Zacatecas,Valparaíso,Hombre,29 o menos,3,36000.0
049,32,2019,Zacatecas,Valparaíso,Hombre,60 o más,8,96000.0
055,32,2020,Zacatecas,Villanueva,Hombre,30 a 59,2,24000.0
055,32,2020,Zacatecas,Villanueva,Mujer,30 a 59,1,12000.0
056,32,2019,Zacatecas,Zacatecas,Hombre,29 o menos,1,12000.0
056,32,2019,Zacatecas,Zacatecas,Hombre,60 o más,4,48000.0
056,32,2019,Zacatecas,Zacatecas,Mujer,60 o más,5,60000.0
056,32,2019,Zacatecas,Zacatecas,Mujer,30 a 59,7,84000.0
056,32,2019,Zacatecas,Zacatecas,Hombre,30 a 59,9,108000.0
056,32,2019,Zacatecas,Zacatecas,Mujer,29 o menos,1,12000.0
017,07,2022,Chiapas,Cintalapa de Figueroa,Mujer,29 o menos,1,13500.0
017,07,2022,Chiapas,Cintalapa de Figueroa,Mujer,60 o más,3,40500.0
017,07,2023,Chiapas,Cintalapa de Figueroa,Hombre,60 o más,5,67500.0
017,07,2023,Chiapas,Cintalapa de Figueroa,Hombre,29 o menos,5,67500.0
017,07,2022,Chiapas,Cintalapa de Figueroa,Mujer,30 a 59,1,13500.0
017,07,2021,Chiapas,Cintalapa de Figueroa,Hombre,30 a 59,1,12000.0
017,07,2022,Chiapas,Cintalapa de Figueroa,Hombre,30 a 59,1,13500.0
017,07,2023,Chiapas,Cintalapa de Figueroa,Mujer,60 o más,9,121500.0
017,07,2023,Chiapas,Cintalapa de Figueroa,Mujer,30 a 59,33,445500.0
017,07,2023,Chiapas,Cintalapa de Figueroa,Hombre,30 a 59,18,243000.0
017,07,2023,Chiapas,Cintalapa de Figueroa,Mujer,29 o menos,6,81000.0
003,02,2023,Baja California,Tecate,Hombre,60 o más,3,40500.0
003,02,2023,Baja California,Tecate,Mujer,60 o más,5,67500.0
003,02,2023,Baja California,Tecate,Hombre,30 a 59,23,310500.0
003,02,2023,Baja California,Tecate,Hombre,29 o menos,1,13500.0
003,02,2023,Baja California,Tecate,Mujer,30 a 59,35,472500.0
003,02,2023,Baja California,Tecate,Mujer,29 o menos,3,40500.0
004,02,2023,Baja California,Tijuana,Hombre,29 o menos,2,27000.0
004,02,2023,Baja California,Tijuana,Mujer,30 a 59,90,1215000.0
004,02,2023,Baja California,Tijuana,Hombre,60 o más,11,148500.0
004,02,2023,Baja California,Tijuana,Hombre,30 a 59,47,634500.0
004,02,2023,Baja California,Tijuana,Mujer,60 o más,23,310500.0
004,02,2023,Baja California,Tijuana,Mujer,29 o menos,3,40500.0
005,02,2021,Baja California,Playas de Rosarito,Hombre,60 o más,6,72000.0
005,02,2021,Baja California,Playas de Rosarito,Mujer,60 o más,3,36000.0
005,02,2021,Baja California,Playas de Rosarito,Hombre,30 a 59,25,300000.0
005,02,2021,Baja California,Playas de Rosarito,Mujer,30 a 59,20,240000.0
006,02,2022,Baja California,San Quintín,Hombre,29 o menos,9,121500.0
006,02,2022,Baja California,San Quintín,Mujer,29 o menos,17,229500.0
006,02,2021,Baja California,San Quintín,Hombre,60 o más,3,36000.0
006,02,2022,Baja California,San Quintín,Hombre,30 a 59,17,229500.0
006,02,2021,Baja California,San Quintín,Mujer,29 o menos,7,84000.0
006,02,2021,Baja California,San Quintín,Hombre,29 o menos,6,72000.0
006,02,2022,Baja California,San Quintín,Mujer,30 a 59,23,310500.0
006,02,2021,Baja California,San Quintín,Hombre,30 a 59,16,192000.0
006,02,2022,Baja California,San Quintín,Hombre,60 o más,3,40500.0
006,02,2021,Baja California,San Quintín,Mujer,60 o más,3,36000.0
006,02,2022,Baja California,San Quintín,Mujer,60 o más,3,40500.0
006,02,2021,Baja California,San Quintín,Mujer,30 a 59,21,252000.0
003,03,2022,Baja California Sur,La Paz,Hombre,60 o más,3,40500.0
003,03,2021,Baja California Sur,La Paz,Hombre,30 a 59,19,228000.0
003,03,2021,Baja California Sur,La Paz,Mujer,29 o menos,1,12000.0
003,03,2021,Baja California Sur,La Paz,Hombre,60 o más,2,24000.0
003,03,2022,Baja California Sur,La Paz,Hombre,29 o menos,1,13500.0
003,03,2021,Baja California Sur,La Paz,Mujer,60 o más,5,60000.0
003,03,2022,Baja California Sur,La Paz,Hombre,30 a 59,14,189000.0
003,03,2021,Baja California Sur,La Paz,Hombre,29 o menos,3,36000.0
003,03,2021,Baja California Sur,La Paz,Mujer,30 a 59,23,276000.0
003,03,2022,Baja California Sur,La Paz,Mujer,30 a 59,17,229500.0
001,04,2021,Campeche,Calkiní,Hombre,29 o menos,17,204000.0
001,04,2023,Campeche,Calkiní,Hombre,60 o más,29,391500.0
001,04,2023,Campeche,Calkiní,Mujer,29 o menos,18,243000.0
001,04,2021,Campeche,Calkiní,Mujer,29 o menos,8,96000.0
001,04,2023,Campeche,Calkiní,Mujer,60 o más,6,81000.0
001,04,2023,Campeche,Calkiní,Mujer,30 a 59,62,837000.0
001,04,2021,Campeche,Calkiní,Mujer,60 o más,8,96000.0
001,04,2021,Campeche,Calkiní,Hombre,60 o más,26,312000.0
001,04,2023,Campeche,Calkiní,Hombre,29 o menos,24,324000.0
001,04,2021,Campeche,Calkiní,Hombre,30 a 59,77,924000.0
001,04,2021,Campeche,Calkiní,Mujer,30 a 59,44,528000.0
001,04,2023,Campeche,Calkiní,Hombre,30 a 59,75,1012500.0
002,04,2022,Campeche,Campeche,Mujer,30 a 59,12,162000.0
002,04,2023,Campeche,Campeche,Mujer,30 a 59,3,40500.0
002,04,2022,Campeche,Campeche,Hombre,29 o menos,2,27000.0
002,04,2023,Campeche,Campeche,Mujer,29 o menos,1,13500.0
002,04,2022,Campeche,Campeche,Hombre,60 o más,3,40500.0
002,04,2023,Campeche,Campeche,Hombre,60 o más,1,13500.0
002,04,2022,Campeche,Campeche,Mujer,60 o más,1,13500.0
002,04,2022,Campeche,Campeche,Mujer,29 o menos,2,27000.0
002,04,2022,Campeche,Campeche,Hombre,30 a 59,11,148500.0
002,04,2023,Campeche,Campeche,Hombre,30 a 59,1,13500.0
009,04,2022,Campeche,Escárcega,Mujer,30 a 59,6,81000.0
009,04,2023,Campeche,Escárcega,Mujer,30 a 59,1,13500.0
009,04,2022,Campeche,Escárcega,Hombre,30 a 59,1,13500.0
009,04,2022,Campeche,Escárcega,Mujer,29 o menos,2,27000.0
009,04,2022,Campeche,Escárcega,Hombre,29 o menos,2,27000.0
011,04,2023,Campeche,Candelaria,Mujer,30 a 59,1,13500.0
011,04,2023,Campeche,Candelaria,Mujer,29 o menos,1,13500.0
011,04,2023,Campeche,Candelaria,Hombre,30 a 59,1,13500.0
002,05,2021,Coahuila de Zaragoza,Acuña,Hombre,60 o más,5,60000.0
002,05,2021,Coahuila de Zaragoza,Acuña,Mujer,60 o más,6,72000.0
002,05,2021,Coahuila de Zaragoza,Acuña,Mujer,29 o menos,4,48000.0
002,05,2021,Coahuila de Zaragoza,Acuña,Hombre,29 o menos,5,60000.0
002,05,2021,Coahuila de Zaragoza,Acuña,Mujer,30 a 59,48,576000.0
002,05,2021,Coahuila de Zaragoza,Acuña,Hombre,30 a 59,36,432000.0
002,05,2023,Coahuila de Zaragoza,Acuña,Mujer,30 a 59,1,13500.0
014,05,2023,Coahuila de Zaragoza,Jiménez,Hombre,30 a 59,16,216000.0
014,05,2023,Coahuila de Zaragoza,Jiménez,Mujer,29 o menos,2,27000.0
014,05,2023,Coahuila de Zaragoza,Jiménez,Hombre,60 o más,8,108000.0
014,05,2023,Coahuila de Zaragoza,Jiménez,Mujer,60 o más,4,54000.0
014,05,2023,Coahuila de Zaragoza,Jiménez,Mujer,30 a 59,10,135000.0
017,05,2022,Coahuila de Zaragoza,Matamoros,Mujer,60 o más,1,13500.0
017,05,2023,Coahuila de Zaragoza,Matamoros,Hombre,30 a 59,4,54000.0
017,05,2023,Coahuila de Zaragoza,Matamoros,Mujer,60 o más,1,13500.0
017,05,2022,Coahuila de Zaragoza,Matamoros,Mujer,30 a 59,2,27000.0
017,05,2021,Coahuila de Zaragoza,Matamoros,Mujer,30 a 59,1,12000.0
017,05,2023,Coahuila de Zaragoza,Matamoros,Mujer,30 a 59,3,40500.0
017,05,2022,Coahuila de Zaragoza,Matamoros,Hombre,30 a 59,2,27000.0
017,05,2022,Coahuila de Zaragoza,Matamoros,Hombre,29 o menos,1,13500.0
030,05,2023,Coahuila de Zaragoza,Saltillo,Hombre,30 a 59,1,13500.0
033,05,2022,Coahuila de Zaragoza,San Pedro,Mujer,29 o menos,12,162000.0
033,05,2021,Coahuila de Zaragoza,San Pedro,Mujer,60 o más,1,12000.0
033,05,2022,Coahuila de Zaragoza,San Pedro,Mujer,60 o más,8,108000.0
033,05,2023,Coahuila de Zaragoza,San Pedro,Hombre,60 o más,1,13500.0
033,05,2023,Coahuila de Zaragoza,San Pedro,Hombre,30 a 59,7,94500.0
033,05,2023,Coahuila de Zaragoza,San Pedro,Mujer,30 a 59,12,162000.0
033,05,2023,Coahuila de Zaragoza,San Pedro,Mujer,60 o más,2,27000.0
033,05,2022,Coahuila de Zaragoza,San Pedro,Hombre,30 a 59,31,418500.0
033,05,2021,Coahuila de Zaragoza,San Pedro,Hombre,30 a 59,6,72000.0
033,05,2022,Coahuila de Zaragoza,San Pedro,Hombre,29 o menos,11,148500.0
033,05,2022,Coahuila de Zaragoza,San Pedro,Mujer,30 a 59,32,432000.0
033,05,2022,Coahuila de Zaragoza,San Pedro,Hombre,60 o más,12,162000.0
033,05,2021,Coahuila de Zaragoza,San Pedro,Mujer,30 a 59,15,180000.0
033,05,2021,Coahuila de Zaragoza,San Pedro,Hombre,29 o menos,1,12000.0
033,05,2021,Coahuila de Zaragoza,San Pedro,Mujer,29 o menos,5,60000.0
035,05,2023,Coahuila de Zaragoza,Torreón,Hombre,30 a 59,1,13500.0
035,05,2023,Coahuila de Zaragoza,Torreón,Mujer,29 o menos,1,13500.0
035,05,2023,Coahuila de Zaragoza,Torreón,Mujer,30 a 59,1,13500.0
009,06,2023,Colima,Tecomán,Mujer,30 a 59,7,94500.0
009,06,2023,Colima,Tecomán,Hombre,29 o menos,1,13500.0
009,06,2023,Colima,Tecomán,Hombre,30 a 59,5,67500.0
009,06,2023,Colima,Tecomán,Mujer,60 o más,1,13500.0
009,06,2023,Colima,Tecomán,Hombre,60 o más,1,13500.0
002,07,2022,Chiapas,Acala,Mujer,29 o menos,8,108000.0
002,07,2022,Chiapas,Acala,Hombre,60 o más,10,135000.0
002,07,2022,Chiapas,Acala,Mujer,60 o más,4,54000.0
002,07,2022,Chiapas,Acala,Mujer,30 a 59,53,715500.0
002,07,2022,Chiapas,Acala,Hombre,30 a 59,32,432000.0
002,07,2022,Chiapas,Acala,Hombre,29 o menos,8,108000.0
012,07,2022,Chiapas,Berriozábal,Mujer,29 o menos,10,135000.0
012,07,2023,Chiapas,Berriozábal,Hombre,30 a 59,20,270000.0
012,07,2023,Chiapas,Berriozábal,Mujer,30 a 59,18,243000.0
012,07,2022,Chiapas,Berriozábal,Mujer,60 o más,16,216000.0
012,07,2022,Chiapas,Berriozábal,Hombre,29 o menos,5,67500.0
012,07,2022,Chiapas,Berriozábal,Hombre,30 a 59,46,621000.0
012,07,2023,Chiapas,Berriozábal,Mujer,60 o más,8,108000.0
012,07,2022,Chiapas,Berriozábal,Hombre,60 o más,13,175500.0
012,07,2023,Chiapas,Berriozábal,Mujer,29 o menos,2,27000.0
012,07,2023,Chiapas,Berriozábal,Hombre,60 o más,6,81000.0
012,07,2023,Chiapas,Berriozábal,Hombre,29 o menos,5,67500.0
012,07,2022,Chiapas,Berriozábal,Mujer,30 a 59,59,796500.0
027,07,2022,Chiapas,Chiapa de Corzo,Mujer,30 a 59,6,81000.0
027,07,2021,Chiapas,Chiapa de Corzo,Mujer,30 a 59,34,408000.0
027,07,2021,Chiapas,Chiapa de Corzo,Hombre,60 o más,9,108000.0
027,07,2021,Chiapas,Chiapa de Corzo,Mujer,29 o menos,7,84000.0
027,07,2022,Chiapas,Chiapa de Corzo,Hombre,60 o más,2,27000.0
027,07,2023,Chiapas,Chiapa de Corzo,Mujer,30 a 59,6,81000.0
027,07,2023,Chiapas,Chiapa de Corzo,Hombre,60 o más,2,27000.0
027,07,2022,Chiapas,Chiapa de Corzo,Mujer,29 o menos,2,27000.0
027,07,2021,Chiapas,Chiapa de Corzo,Hombre,29 o menos,8,96000.0
027,07,2022,Chiapas,Chiapa de Corzo,Hombre,29 o menos,2,27000.0
027,07,2022,Chiapas,Chiapa de Corzo,Mujer,60 o más,1,13500.0
027,07,2022,Chiapas,Chiapa de Corzo,Hombre,30 a 59,9,121500.0
027,07,2023,Chiapas,Chiapa de Corzo,Mujer,29 o menos,1,13500.0
027,07,2021,Chiapas,Chiapa de Corzo,Mujer,60 o más,10,120000.0
027,07,2023,Chiapas,Chiapa de Corzo,Hombre,30 a 59,4,54000.0
027,07,2021,Chiapas,Chiapa de Corzo,Hombre,30 a 59,17,204000.0
065,07,2023,Chiapas,Palenque,Mujer,29 o menos,1,13500.0
065,07,2023,Chiapas,Palenque,Mujer,60 o más,3,40500.0
065,07,2023,Chiapas,Palenque,Hombre,60 o más,1,13500.0
065,07,2023,Chiapas,Palenque,Mujer,30 a 59,7,94500.0
065,07,2023,Chiapas,Palenque,Hombre,30 a 59,2,27000.0
107,07,2023,Chiapas,Villa Corzo,Hombre,29 o menos,8,108000.0
107,07,2023,Chiapas,Villa Corzo,Mujer,29 o menos,4,54000.0
107,07,2023,Chiapas,Villa Corzo,Hombre,30 a 59,18,243000.0
107,07,2023,Chiapas,Villa Corzo,Mujer,60 o más,2,27000.0
107,07,2023,Chiapas,Villa Corzo,Mujer,30 a 59,29,391500.0
107,07,2023,Chiapas,Villa Corzo,Hombre,60 o más,9,121500.0
123,07,2021,Chiapas,Emiliano Zapata,Hombre,29 o menos,1,12000.0
123,07,2022,Chiapas,Emiliano Zapata,Mujer,60 o más,1,13500.0
123,07,2022,Chiapas,Emiliano Zapata,Hombre,29 o menos,1,13500.0
123,07,2022,Chiapas,Emiliano Zapata,Mujer,30 a 59,19,256500.0
123,07,2021,Chiapas,Emiliano Zapata,Mujer,60 o más,2,24000.0
123,07,2022,Chiapas,Emiliano Zapata,Hombre,60 o más,7,94500.0
123,07,2023,Chiapas,Emiliano Zapata,Hombre,29 o menos,2,27000.0
123,07,2022,Chiapas,Emiliano Zapata,Mujer,29 o menos,3,40500.0
123,07,2021,Chiapas,Emiliano Zapata,Hombre,60 o más,1,12000.0
123,07,2021,Chiapas,Emiliano Zapata,Hombre,30 a 59,9,108000.0
123,07,2022,Chiapas,Emiliano Zapata,Hombre,30 a 59,9,121500.0
123,07,2021,Chiapas,Emiliano Zapata,Mujer,29 o menos,2,24000.0
123,07,2023,Chiapas,Emiliano Zapata,Mujer,30 a 59,1,13500.0
123,07,2021,Chiapas,Emiliano Zapata,Mujer,30 a 59,14,168000.0
019,08,2022,Chihuahua,Chihuahua,Hombre,30 a 59,8,108000.0
019,08,2023,Chihuahua,Chihuahua,Mujer,60 o más,8,108000.0
019,08,2023,Chihuahua,Chihuahua,Mujer,30 a 59,8,108000.0
019,08,2022,Chihuahua,Chihuahua,Hombre,60 o más,7,94500.0
019,08,2023,Chihuahua,Chihuahua,Hombre,60 o más,7,94500.0
019,08,2022,Chihuahua,Chihuahua,Mujer,30 a 59,17,229500.0
019,08,2022,Chihuahua,Chihuahua,Mujer,60 o más,13,175500.0
019,08,2023,Chihuahua,Chihuahua,Mujer,29 o menos,1,13500.0
019,08,2023,Chihuahua,Chihuahua,Hombre,30 a 59,6,81000.0
019,08,2021,Chihuahua,Chihuahua,Mujer,30 a 59,14,168000.0
019,08,2021,Chihuahua,Chihuahua,Hombre,60 o más,2,24000.0
019,08,2021,Chihuahua,Chihuahua,Mujer,60 o más,3,36000.0
019,08,2023,Chihuahua,Chihuahua,Hombre,29 o menos,1,13500.0
019,08,2021,Chihuahua,Chihuahua,Hombre,30 a 59,9,108000.0
010,09,2023,Ciudad de México,Álvaro Obregón,Hombre,30 a 59,14,189000.0
010,09,2023,Ciudad de México,Álvaro Obregón,Mujer,30 a 59,12,162000.0
010,09,2023,Ciudad de México,Álvaro Obregón,Hombre,60 o más,5,67500.0
010,09,2023,Ciudad de México,Álvaro Obregón,Mujer,60 o más,9,121500.0
005,10,2023,Durango,Durango,Mujer,30 a 59,9,121500.0
005,10,2022,Durango,Durango,Mujer,60 o más,7,94500.0
005,10,2022,Durango,Durango,Mujer,29 o menos,1,13500.0
005,10,2023,Durango,Durango,Mujer,29 o menos,6,81000.0
005,10,2022,Durango,Durango,Hombre,29 o menos,2,27000.0
005,10,2023,Durango,Durango,Hombre,29 o menos,2,27000.0
005,10,2023,Durango,Durango,Hombre,30 a 59,15,202500.0
005,10,2022,Durango,Durango,Hombre,60 o más,6,81000.0
005,10,2023,Durango,Durango,Hombre,60 o más,3,40500.0
005,10,2022,Durango,Durango,Hombre,30 a 59,20,270000.0
005,10,2022,Durango,Durango,Mujer,30 a 59,29,391500.0
023,10,2023,Durango,Pueblo Nuevo,Hombre,29 o menos,11,148500.0
023,10,2023,Durango,Pueblo Nuevo,Hombre,60 o más,4,54000.0
023,10,2023,Durango,Pueblo Nuevo,Mujer,60 o más,4,54000.0
023,10,2023,Durango,Pueblo Nuevo,Mujer,29 o menos,10,135000.0
023,10,2023,Durango,Pueblo Nuevo,Hombre,30 a 59,46,621000.0
023,10,2023,Durango,Pueblo Nuevo,Mujer,30 a 59,53,715500.0
003,11,2023,Guanajuato,San Miguel de Allende,Mujer,60 o más,6,81000.0
003,11,2023,Guanajuato,San Miguel de Allende,Hombre,30 a 59,19,256500.0
003,11,2023,Guanajuato,San Miguel de Allende,Mujer,30 a 59,31,418500.0
003,11,2023,Guanajuato,San Miguel de Allende,Mujer,29 o menos,4,54000.0
003,11,2023,Guanajuato,San Miguel de Allende,Hombre,29 o menos,1,13500.0
003,11,2023,Guanajuato,San Miguel de Allende,Hombre,60 o más,5,67500.0
005,11,2023,Guanajuato,Apaseo el Grande,Mujer,60 o más,5,67500.0
005,11,2022,Guanajuato,Apaseo el Grande,Hombre,29 o menos,1,13500.0
005,11,2022,Guanajuato,Apaseo el Grande,Hombre,60 o más,9,121500.0
005,11,2023,Guanajuato,Apaseo el Grande,Mujer,30 a 59,9,121500.0
005,11,2023,Guanajuato,Apaseo el Grande,Hombre,60 o más,3,40500.0
005,11,2023,Guanajuato,Apaseo el Grande,Hombre,30 a 59,4,54000.0
005,11,2022,Guanajuato,Apaseo el Grande,Mujer,30 a 59,17,229500.0
005,11,2022,Guanajuato,Apaseo el Grande,Mujer,60 o más,6,81000.0
005,11,2022,Guanajuato,Apaseo el Grande,Mujer,29 o menos,1,13500.0
005,11,2022,Guanajuato,Apaseo el Grande,Hombre,30 a 59,10,135000.0
007,11,2023,Guanajuato,Celaya,Mujer,30 a 59,8,108000.0
007,11,2023,Guanajuato,Celaya,Hombre,30 a 59,3,40500.0
007,11,2023,Guanajuato,Celaya,Hombre,60 o más,2,27000.0
007,11,2023,Guanajuato,Celaya,Mujer,60 o más,1,13500.0
033,11,2022,Guanajuato,San Luis de la Paz,Hombre,29 o menos,6,81000.0
033,11,2022,Guanajuato,San Luis de la Paz,Hombre,60 o más,6,81000.0
033,11,2022,Guanajuato,San Luis de la Paz,Hombre,30 a 59,32,432000.0
033,11,2022,Guanajuato,San Luis de la Paz,Mujer,60 o más,5,67500.0
033,11,2022,Guanajuato,San Luis de la Paz,Mujer,30 a 59,30,405000.0
033,11,2022,Guanajuato,San Luis de la Paz,Mujer,29 o menos,3,40500.0
035,11,2023,Guanajuato,Santa Cruz de Juventino Rosas,Mujer,29 o menos,1,13500.0
035,11,2023,Guanajuato,Santa Cruz de Juventino Rosas,Mujer,30 a 59,12,162000.0
035,11,2023,Guanajuato,Santa Cruz de Juventino Rosas,Hombre,60 o más,4,54000.0
035,11,2023,Guanajuato,Santa Cruz de Juventino Rosas,Hombre,30 a 59,13,175500.0
035,11,2023,Guanajuato,Santa Cruz de Juventino Rosas,Mujer,60 o más,1,13500.0
035,11,2023,Guanajuato,Santa Cruz de Juventino Rosas,Hombre,29 o menos,1,13500.0
001,12,2023,Guerrero,Acapulco de Juárez,Mujer,30 a 59,7,94500.0
001,12,2023,Guerrero,Acapulco de Juárez,Hombre,30 a 59,2,27000.0
001,12,2023,Guerrero,Acapulco de Juárez,Mujer,60 o más,8,108000.0
001,12,2023,Guerrero,Acapulco de Juárez,Hombre,60 o más,1,13500.0
001,12,2023,Guerrero,Acapulco de Juárez,Mujer,29 o menos,1,13500.0
010,12,2021,Guerrero,Atlixtac,Mujer,29 o menos,1,12000.0
010,12,2021,Guerrero,Atlixtac,Hombre,30 a 59,5,60000.0
010,12,2021,Guerrero,Atlixtac,Mujer,30 a 59,3,36000.0
010,12,2021,Guerrero,Atlixtac,Hombre,29 o menos,1,12000.0
014,12,2021,Guerrero,Benito Juárez,Hombre,60 o más,4,48000.0
014,12,2021,Guerrero,Benito Juárez,Mujer,29 o menos,1,12000.0
014,12,2022,Guerrero,Benito Juárez,Hombre,30 a 59,3,40500.0
014,12,2022,Guerrero,Benito Juárez,Hombre,60 o más,3,40500.0
014,12,2022,Guerrero,Benito Juárez,Mujer,30 a 59,7,94500.0
014,12,2023,Guerrero,Benito Juárez,Hombre,60 o más,1,13500.0
014,12,2023,Guerrero,Benito Juárez,Hombre,29 o menos,1,13500.0
014,12,2023,Guerrero,Benito Juárez,Mujer,30 a 59,4,54000.0
014,12,2022,Guerrero,Benito Juárez,Mujer,60 o más,4,54000.0
014,12,2023,Guerrero,Benito Juárez,Hombre,30 a 59,1,13500.0
014,12,2021,Guerrero,Benito Juárez,Hombre,29 o menos,5,60000.0
014,12,2021,Guerrero,Benito Juárez,Mujer,60 o más,7,84000.0
014,12,2021,Guerrero,Benito Juárez,Hombre,30 a 59,12,144000.0
014,12,2022,Guerrero,Benito Juárez,Mujer,29 o menos,1,13500.0
014,12,2021,Guerrero,Benito Juárez,Mujer,30 a 59,12,144000.0
021,12,2022,Guerrero,Coyuca de Benítez,Mujer,30 a 59,17,229500.0
021,12,2022,Guerrero,Coyuca de Benítez,Hombre,29 o menos,1,13500.0
021,12,2021,Guerrero,Coyuca de Benítez,Hombre,30 a 59,2,24000.0
021,12,2023,Guerrero,Coyuca de Benítez,Mujer,30 a 59,2,27000.0
021,12,2022,Guerrero,Coyuca de Benítez,Mujer,29 o menos,5,67500.0
021,12,2023,Guerrero,Coyuca de Benítez,Mujer,60 o más,1,13500.0
021,12,2021,Guerrero,Coyuca de Benítez,Mujer,30 a 59,6,72000.0
021,12,2021,Guerrero,Coyuca de Benítez,Hombre,60 o más,1,12000.0
021,12,2021,Guerrero,Coyuca de Benítez,Mujer,29 o menos,1,12000.0
021,12,2022,Guerrero,Coyuca de Benítez,Mujer,60 o más,11,148500.0
021,12,2023,Guerrero,Coyuca de Benítez,Hombre,60 o más,1,13500.0
021,12,2022,Guerrero,Coyuca de Benítez,Hombre,30 a 59,10,135000.0
021,12,2022,Guerrero,Coyuca de Benítez,Hombre,60 o más,6,81000.0
022,12,2021,Guerrero,Coyuca de Catalán,Mujer,29 o menos,4,48000.0
022,12,2023,Guerrero,Coyuca de Catalán,Hombre,60 o más,5,67500.0
022,12,2021,Guerrero,Coyuca de Catalán,Hombre,60 o más,5,60000.0
022,12,2023,Guerrero,Coyuca de Catalán,Mujer,29 o menos,1,13500.0
022,12,2023,Guerrero,Coyuca de Catalán,Hombre,29 o menos,1,13500.0
