ano,estado,municipio,pcu,tipo_vivienda,viviendas,clave_municipio,clave_estado
2016,Colima,Manzanillo,U2,Vertical,36,007,06
2016,Quintana Roo,Solidaridad,U3,Vertical,105,008,23
2015,Tlaxcala,Zacatelco,U1,Vertical,2,044,29
2015,Hidalgo,Epazoyucan,U3,Horizontal,11,022,13
2017,Puebla,Tehuacán,U2,Horizontal,257,156,21
2015,Baja California,Tijuana,U1,Horizontal,331,004,02
2016,Chiapas,Comitán de Domínguez,U2,Horizontal,119,019,07
2017,Sonora,Hermosillo,U1,Horizontal,105,030,26
2017,Veracruz de Ignacio de la Llave,Mariano Escobedo,U3,Horizontal,47,101,30
2016,Tamaulipas,Ciudad Madero,U2,Vertical,6,009,28
2016,Jalisco,Tala,U2,Horizontal,248,083,14
2016,Tabasco,Teapa,U3,Horizontal,6,016,27
2016,Veracruz de Ignacio de la Llave,Xalapa,U1,Horizontal,97,087,30
2015,Nuevo León,El Carmen,FC,Horizontal,17,010,19
2016,Jalisco,Tepatitlán de Morelos,FC,Horizontal,29,093,14
2016,Puebla,Coronango,U3,Horizontal,15,034,21
2016,Guanajuato,Irapuato,FC,Horizontal,118,017,11
2016,Hidalgo,Tizayuca,FC,Horizontal,338,069,13
2016,Michoacán de Ocampo,Morelia,U1,Vertical,4,053,16
2016,Hidalgo,Huichapan,FC,Horizontal,3,029,13
2017,Oaxaca,Heroica Ciudad de Huajuapan de León,FC,Horizontal,28,039,20
2017,Oaxaca,Heroica Ciudad de Huajuapan de León,U2,Horizontal,17,039,20
2015,Jalisco,Ocotlán,U3,Horizontal,365,063,14
2015,Chiapas,Chiapa de Corzo,FC,Horizontal,96,027,07
2017,Baja California Sur,Loreto,U3,Horizontal,1,009,03
2016,Puebla,Cuautlancingo,U2,Horizontal,300,041,21
2016,Durango,Gómez Palacio,U1,Horizontal,22,007,10
2017,Sinaloa,Guasave,U3,Horizontal,134,011,25
2015,Colima,Colima,U2,Vertical,12,002,06
2017,Guanajuato,Silao de la Victoria,U2,Horizontal,120,037,11
2017,Guerrero,Acapulco de Juárez,U1,Vertical,290,001,12
2016,Guanajuato,Moroleón,U3,Horizontal,13,021,11
2017,Coahuila de Zaragoza,Torreón,FC,Horizontal,40,035,05
2017,Sonora,Hermosillo,U3,Horizontal,381,030,26
2015,Veracruz de Ignacio de la Llave,Xico,FC,Horizontal,6,092,30
2016,Nuevo León,Cadereyta Jiménez,U2,Vertical,38,009,19
2017,Colima,Colima,U2,Horizontal,401,002,06
2017,Hidalgo,Tulancingo de Bravo,U2,Horizontal,5,077,13
2016,Veracruz de Ignacio de la Llave,Xalapa,U2,Horizontal,30,087,30
2017,Tamaulipas,Valle Hermoso,U2,Horizontal,15,040,28
2015,Baja California Sur,La Paz,U2,Vertical,216,003,03
2015,Tamaulipas,Reynosa,U1,Horizontal,256,032,28
2015,Aguascalientes,Pabellón de Arteaga,U3,Horizontal,14,006,01
2015,Tamaulipas,Tampico,U1,Horizontal,51,038,28
2017,Chihuahua,Cuauhtémoc,U2,Horizontal,418,017,08
2017,Jalisco,Lagos de Moreno,U2,Horizontal,666,053,14
2016,Veracruz de Ignacio de la Llave,Tlapacoyan,FC,Horizontal,1,183,30
2015,México,Tecámac,U2,Vertical,801,081,15
2017,Guanajuato,Romita,U2,Horizontal,4,026,11
2016,Michoacán de Ocampo,Tarímbaro,U2,Vertical,48,088,16
2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,U2,Vertical,84,131,30
2016,Tlaxcala,Contla de Juan Cuamatzi,U1,Horizontal,2,018,29
2016,Chiapas,Tuxtla Gutiérrez,U2,Horizontal,9,101,07
2017,Puebla,Teziutlán,U2,Horizontal,56,174,21
2016,México,Acolman,U3,Vertical,72,002,15
2017,Puebla,Atlixco,U3,Horizontal,12,019,21
2016,Guanajuato,Guanajuato,U3,Horizontal,7,015,11
2015,Guerrero,Iguala de la Independencia,U3,Horizontal,3,035,12
2015,Michoacán de Ocampo,Zamora,U3,Horizontal,75,108,16
2016,Tabasco,Paraíso,U2,Horizontal,2,014,27
2017,Morelos,Cuautla,U1,Horizontal,2,006,17
2017,Campeche,Calkiní,U3,Horizontal,15,001,04
2017,Jalisco,Guadalajara,U1,Horizontal,25,039,14
2016,Morelos,Tlayacapan,FC,Horizontal,63,026,17
2016,Chihuahua,Juárez,U1,Horizontal,264,037,08
2017,Hidalgo,Epazoyucan,FC,Horizontal,120,022,13
2017,Jalisco,Guadalajara,U1,Vertical,66,039,14
2015,Coahuila de Zaragoza,Ramos Arizpe,U3,Horizontal,32,027,05
2015,Chiapas,San Cristóbal de las Casas,U2,Vertical,1,078,07
2016,Guanajuato,Abasolo,U3,Horizontal,2,001,11
2016,Chiapas,Tuxtla Gutiérrez,U2,Vertical,112,101,07
2015,Jalisco,Zapopan,FC,Vertical,18,120,14
2017,Coahuila de Zaragoza,Frontera,U1,Horizontal,245,010,05
2017,Nayarit,Bahía de Banderas,U2,Vertical,510,020,18
2015,Michoacán de Ocampo,Erongarícuaro,FC,Horizontal,3,032,16
2015,Michoacán de Ocampo,Sahuayo,U1,Horizontal,3,076,16
2015,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,U3,Vertical,42,014,11
2015,Sonora,Nogales,U2,Horizontal,1094,043,26
2015,Nuevo León,San Nicolás de los Garza,U1,Horizontal,1,046,19
2016,Nuevo León,Guadalupe,U1,Horizontal,210,026,19
2017,Veracruz de Ignacio de la Llave,Fortín,U2,Horizontal,4,068,30
2016,Colima,Manzanillo,U1,Horizontal,3,007,06
2016,Sonora,Nogales,U2,Horizontal,1138,043,26
2015,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U2,Horizontal,38,056,13
2016,Ciudad de México,Tláhuac,U2,Vertical,33,011,09
2017,Nuevo León,El Carmen,U3,Horizontal,381,010,19
2015,Coahuila de Zaragoza,Cuatro Ciénegas,FC,Horizontal,1,007,05
2017,Morelos,Cuernavaca,U1,Vertical,17,007,17
2017,Oaxaca,Guadalupe Etla,FC,Horizontal,2,033,20
2017,Tamaulipas,Tampico,U1,Horizontal,26,038,28
2017,Querétaro,Querétaro,U1,Vertical,120,014,22
2016,Guanajuato,San Miguel de Allende,FC,Horizontal,288,003,11
2015,Tabasco,Nacajuca,U3,Horizontal,16,013,27
2015,Puebla,Huauchinango,U2,Horizontal,93,071,21
2016,Tabasco,Cunduacán,U2,Vertical,36,006,27
2017,Jalisco,Encarnación de Díaz,U2,Horizontal,81,035,14
2017,Hidalgo,Tizayuca,U2,Vertical,851,069,13
2016,Nuevo León,Pesquería,FC,Horizontal,503,041,19
2016,Jalisco,San Pedro Tlaquepaque,U2,Vertical,64,098,14
2017,Tlaxcala,Tepeyanco,U3,Horizontal,1,029,29
2016,Guanajuato,Guanajuato,U2,Vertical,204,015,11
2017,Jalisco,Lagos de Moreno,U2,Vertical,27,053,14
2017,Morelos,Temixco,U3,Vertical,88,018,17
2015,Michoacán de Ocampo,Hidalgo,U2,Horizontal,12,034,16
2015,Baja California,Tijuana,U3,Horizontal,298,004,02
2015,Chiapas,Tuxtla Gutiérrez,U2,Vertical,170,101,07
2016,Tlaxcala,La Magdalena Tlaltelulco,U2,Horizontal,2,048,29
2017,Yucatán,Mérida,U1,Horizontal,185,050,31
2016,Yucatán,Umán,U2,Vertical,160,101,31
2017,Nuevo León,El Carmen,FC,Horizontal,10,010,19
2016,Nuevo León,Santa Catarina,U3,Horizontal,2,048,19
2016,Yucatán,Umán,U1,Horizontal,295,101,31
2017,Michoacán de Ocampo,Jacona,U2,Horizontal,8,043,16
2015,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,U2,Vertical,12,014,11
2015,Tlaxcala,Yauhquemehcan,U2,Horizontal,65,043,29
2015,Guanajuato,Apaseo el Grande,FC,Horizontal,200,005,11
2015,San Luis Potosí,Soledad de Graciano Sánchez,U3,Horizontal,61,035,24
2016,Veracruz de Ignacio de la Llave,Cosoleacaque,U3,Horizontal,88,048,30
2015,Guerrero,Acapulco de Juárez,U3,Vertical,156,001,12
2016,Guerrero,Chilpancingo de los Bravo,U2,Vertical,348,029,12
2017,Baja California Sur,La Paz,U2,Vertical,96,003,03
2016,Quintana Roo,Cozumel,U3,Horizontal,220,001,23
2016,Tamaulipas,Victoria,U2,Horizontal,509,041,28
2017,Puebla,Huejotzingo,U3,Horizontal,30,074,21
2017,Campeche,Campeche,U1,Horizontal,1,002,04
2015,Guerrero,Chilpancingo de los Bravo,U3,Vertical,9,029,12
2017,Aguascalientes,Rincón de Romos,U3,Horizontal,26,007,01
2016,Tamaulipas,Nuevo Laredo,U2,Horizontal,177,027,28
2017,Quintana Roo,Solidaridad,U3,Horizontal,46,008,23
2015,Chihuahua,Juárez,U2,Horizontal,3731,037,08
2016,Hidalgo,Mineral de la Reforma,U3,Horizontal,425,051,13
2015,México,Tlalmanalco,U3,Horizontal,52,103,15
2017,Querétaro,El Marqués,U2,Horizontal,1386,011,22
2016,Tlaxcala,Chiautempan,U2,Horizontal,4,010,29
2016,Puebla,Huauchinango,U2,Horizontal,17,071,21
2015,Michoacán de Ocampo,Tarímbaro,U3,Horizontal,15,088,16
2017,Michoacán de Ocampo,Lázaro Cárdenas,U1,Horizontal,10,052,16
2017,Jalisco,Tonalá,U2,Horizontal,15,101,14
2016,Baja California,Tijuana,U3,Horizontal,461,004,02
2017,Zacatecas,Río Grande,U3,Horizontal,3,039,32
2017,Guanajuato,Cortazar,U2,Horizontal,344,011,11
2016,San Luis Potosí,Villa de Reyes,FC,Horizontal,28,050,24
2015,Jalisco,Tonalá,U2,Vertical,967,101,14
2015,Jalisco,Tequila,U2,Horizontal,1,094,14
2017,San Luis Potosí,Soledad de Graciano Sánchez,U3,Horizontal,144,035,24
2017,Sonora,Empalme,U2,Horizontal,19,025,26
2016,Chihuahua,Cuauhtémoc,U3,Horizontal,44,017,08
2015,Baja California Sur,La Paz,U1,Horizontal,29,003,03
2016,México,Almoloya de Juárez,U2,Horizontal,97,005,15
2017,Guanajuato,Apaseo el Grande,U3,Vertical,330,005,11
2017,México,Tianguistenco,U3,Horizontal,187,101,15
2016,Veracruz de Ignacio de la Llave,Coatzacoalcos,U2,Horizontal,225,039,30
2017,Hidalgo,Mineral de la Reforma,FC,Vertical,16,051,13
2017,Nuevo León,Pesquería,U3,Horizontal,90,041,19
2015,Chiapas,Chiapa de Corzo,U3,Horizontal,51,027,07
2015,Durango,Canatlán,FC,Horizontal,2,001,10
2015,Tlaxcala,Huamantla,U1,Horizontal,5,013,29
2017,Yucatán,Izamal,U3,Horizontal,2,040,31
2017,Nayarit,Xalisco,U2,Horizontal,66,008,18
2017,Coahuila de Zaragoza,Sacramento,FC,Horizontal,13,029,05
2015,San Luis Potosí,Villa de Reyes,FC,Horizontal,108,050,24
2016,Baja California,Ensenada,FC,Horizontal,2,001,02
2016,Tabasco,Centro,FC,Vertical,782,004,27
2017,Jalisco,Etzatlán,FC,Horizontal,10,036,14
2017,San Luis Potosí,San Luis Potosí,FC,Horizontal,340,028,24
2015,Ciudad de México,Coyoacán,U2,Vertical,15,003,09
2015,Tlaxcala,Zacatelco,U2,Vertical,18,044,29
2017,Zacatecas,Calera,U1,Horizontal,3,005,32
2015,Nuevo León,El Carmen,U2,Vertical,60,010,19
2015,Coahuila de Zaragoza,Múzquiz,U3,Horizontal,78,020,05
2016,México,Tecámac,U3,Vertical,66,081,15
2016,Coahuila de Zaragoza,Monclova,U2,Horizontal,222,018,05
2016,Nuevo León,El Carmen,FC,Horizontal,21,010,19
2015,Jalisco,Lagos de Moreno,U3,Horizontal,101,053,14
2017,Tamaulipas,Matamoros,U3,Horizontal,172,022,28
2016,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,Vertical,32,105,30
2015,Querétaro,Querétaro,U2,Vertical,417,014,22
2015,Veracruz de Ignacio de la Llave,Martínez de la Torre,U3,Horizontal,3,102,30
2015,Jalisco,San Juan de los Lagos,U2,Horizontal,122,073,14
2015,Veracruz de Ignacio de la Llave,Veracruz,FC,Horizontal,492,193,30
2016,Nayarit,Xalisco,U1,Horizontal,8,008,18
2017,Tamaulipas,El Mante,U3,Horizontal,1,021,28
2016,Chiapas,Chiapa de Corzo,U2,Horizontal,39,027,07
2017,Guanajuato,Irapuato,U2,Horizontal,440,017,11
2015,Chihuahua,Cuauhtémoc,U1,Horizontal,9,017,08
2016,Ciudad de México,Cuauhtémoc,U1,Vertical,437,015,09
2017,Chiapas,Tonalá,U2,Horizontal,10,097,07
2015,Jalisco,Zapopan,U1,Horizontal,64,120,14
2015,Morelos,Temixco,U3,Vertical,32,018,17
2016,Sinaloa,Mazatlán,U3,Horizontal,37,012,25
2016,Campeche,Campeche,U1,Horizontal,1,002,04
2015,Tamaulipas,Matamoros,U3,Horizontal,31,022,28
2016,San Luis Potosí,Soledad de Graciano Sánchez,U2,Horizontal,1594,035,24
2016,México,Calimaya,U3,Horizontal,30,018,15
2017,Zacatecas,Jalpa,FC,Horizontal,1,019,32
2016,Jalisco,Juanacatlán,FC,Horizontal,951,051,14
2017,Sonora,Cajeme,FC,Horizontal,92,018,26
2015,Oaxaca,Heroica Ciudad de Huajuapan de León,FC,Horizontal,20,039,20
2017,Querétaro,Corregidora,U2,Horizontal,179,006,22
2016,Coahuila de Zaragoza,Torreón,U3,Horizontal,172,035,05
2016,Sonora,Cumpas,FC,Horizontal,9,023,26
2016,Coahuila de Zaragoza,Acuña,U1,Horizontal,221,002,05
2017,Veracruz de Ignacio de la Llave,Coatzacoalcos,U3,Horizontal,68,039,30
2015,Hidalgo,Tulancingo de Bravo,FC,Horizontal,7,077,13
2016,Guanajuato,Irapuato,U2,Horizontal,277,017,11
2017,México,Lerma,U2,Horizontal,18,051,15
2015,Hidalgo,Pachuca de Soto,U1,Horizontal,35,048,13
2015,Hidalgo,Tizayuca,U3,Horizontal,83,069,13
2015,Veracruz de Ignacio de la Llave,Medellín de Bravo,U2,Horizontal,843,105,30
2016,Guerrero,Quechultenango,FC,Horizontal,7,051,12
2015,Aguascalientes,Jesús María,FC,Horizontal,46,005,01
2017,Guanajuato,Purísima del Rincón,U3,Horizontal,1,025,11
2015,Colima,Colima,FC,Horizontal,8,002,06
2015,Puebla,San Salvador el Verde,FC,Horizontal,7,143,21
2017,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U3,Horizontal,17,056,13
2017,Hidalgo,Ixmiquilpan,U1,Horizontal,2,030,13
2015,Chihuahua,Cuauhtémoc,FC,Horizontal,30,017,08
2017,Baja California Sur,Los Cabos,U1,Horizontal,1,008,03
2016,Coahuila de Zaragoza,Matamoros,U3,Horizontal,105,017,05
2015,Morelos,Ayala,FC,Horizontal,81,004,17
2016,Veracruz de Ignacio de la Llave,Coatzacoalcos,U2,Vertical,582,039,30
2017,Guanajuato,Villagrán,FC,Horizontal,86,044,11
2017,Yucatán,Conkal,U2,Horizontal,97,013,31
2015,Tlaxcala,Apizaco,U2,Horizontal,18,005,29
2017,Puebla,Amozoc,U1,Horizontal,27,015,21
2017,Guanajuato,Guanajuato,U2,Horizontal,142,015,11
2016,Veracruz de Ignacio de la Llave,Cosoleacaque,U1,Vertical,109,048,30
2015,Hidalgo,Tolcayuca,FC,Horizontal,371,075,13
2016,Michoacán de Ocampo,Lázaro Cárdenas,FC,Horizontal,2,052,16
2016,Nayarit,Tepic,U2,Vertical,760,017,18
2015,Jalisco,Tonalá,FC,Horizontal,554,101,14
2016,Tamaulipas,Altamira,U3,Vertical,344,003,28
2015,Michoacán de Ocampo,Zamora,U1,Horizontal,57,108,16
2015,Michoacán de Ocampo,La Piedad,U2,Horizontal,118,069,16
2017,Jalisco,Tala,U3,Horizontal,6,083,14
2016,Guanajuato,Silao de la Victoria,U2,Horizontal,59,037,11
2015,Michoacán de Ocampo,Morelia,U3,Horizontal,73,053,16
2016,Yucatán,Oxkutzcab,U2,Horizontal,5,056,31
2017,Aguascalientes,Aguascalientes,U1,Horizontal,310,001,01
2017,Puebla,Cuautlancingo,U2,Horizontal,131,041,21
2016,Oaxaca,Santa María Atzompa,U3,Horizontal,17,399,20
2017,Nayarit,Bahía de Banderas,FC,Horizontal,10,020,18
2016,Michoacán de Ocampo,Tarímbaro,U3,Horizontal,20,088,16
2017,San Luis Potosí,Tamuín,U1,Horizontal,1,040,24
2016,Morelos,Emiliano Zapata,U2,Horizontal,101,008,17
2015,Durango,Durango,U3,Horizontal,177,005,10
2017,Hidalgo,Epazoyucan,FC,Vertical,60,022,13
2016,Tamaulipas,Nuevo Laredo,U3,Horizontal,74,027,28
2015,Ciudad de México,Gustavo A. Madero,U1,Vertical,201,005,09
2015,Sonora,Navojoa,U3,Horizontal,29,042,26
2016,Guanajuato,San Francisco del Rincón,U2,Horizontal,106,031,11
2016,México,Texcoco,U2,Vertical,60,099,15
2016,Tabasco,Cárdenas,U3,Horizontal,1,002,27
2015,Michoacán de Ocampo,Apatzingán,U2,Horizontal,24,006,16
2015,Sonora,General Plutarco Elías Calles,U1,Horizontal,9,070,26
2015,Jalisco,Puerto Vallarta,U3,Horizontal,36,067,14
2015,Oaxaca,Santa Cruz Xoxocotlán,FC,Horizontal,2,385,20
2017,Aguascalientes,Jesús María,U3,Horizontal,138,005,01
2016,Quintana Roo,Othón P. Blanco,U3,Horizontal,27,004,23
2016,Baja California Sur,Mulegé,FC,Horizontal,24,002,03
2015,Guanajuato,Villagrán,FC,Horizontal,180,044,11
2015,Tamaulipas,Matamoros,U2,Horizontal,1994,022,28
2015,Guanajuato,Celaya,FC,Horizontal,12,007,11
2017,Colima,Manzanillo,U3,Vertical,59,007,06
2015,Coahuila de Zaragoza,Acuña,U3,Horizontal,113,002,05
2015,Veracruz de Ignacio de la Llave,Pánuco,U1,Horizontal,6,123,30
2016,Tamaulipas,Victoria,FC,Horizontal,74,041,28
2016,Chihuahua,Hidalgo del Parral,U2,Horizontal,101,032,08
2016,Campeche,Campeche,U2,Vertical,144,002,04
2016,México,Capulhuac,U3,Horizontal,5,019,15
2016,Hidalgo,Pachuca de Soto,U2,Horizontal,756,048,13
2015,Tabasco,Cárdenas,U3,Horizontal,1,002,27
2017,México,Texcoco,U2,Horizontal,125,099,15
2017,Querétaro,Corregidora,U3,Horizontal,162,006,22
2015,Jalisco,Ocotlán,U2,Vertical,144,063,14
2015,Sonora,Empalme,FC,Horizontal,5,025,26
2016,Tabasco,Jalpa de Méndez,U1,Horizontal,7,010,27
2016,Morelos,Jiutepec,U1,Horizontal,37,011,17
2017,Morelos,Jojutla,FC,Horizontal,171,012,17
2016,Guanajuato,Salamanca,U1,Horizontal,11,027,11
2015,México,Tlalnepantla de Baz,U1,Vertical,103,104,15
2017,Tlaxcala,Xicohtzinco,U2,Horizontal,2,042,29
2016,Tamaulipas,Tampico,U2,Horizontal,65,038,28
2015,Morelos,Cuautla,U3,Horizontal,3,006,17
2017,Jalisco,Tlajomulco de Zúñiga,U3,Horizontal,311,097,14
2015,Querétaro,San Juan del Río,U2,Vertical,8,016,22
2016,Michoacán de Ocampo,Uruapan,U1,Horizontal,10,102,16
2016,Veracruz de Ignacio de la Llave,Veracruz,U3,Vertical,68,193,30
2016,Colima,Colima,FC,Horizontal,11,002,06
2016,Quintana Roo,Cozumel,U2,Horizontal,296,001,23
2015,Guanajuato,San José Iturbide,U3,Horizontal,128,032,11
2016,Coahuila de Zaragoza,Castaños,U2,Horizontal,9,006,05
2016,Coahuila de Zaragoza,Acuña,FC,Horizontal,5,002,05
2016,Puebla,Puebla,U1,Vertical,491,114,21
2016,Michoacán de Ocampo,Pátzcuaro,U1,Horizontal,1,066,16
2016,Guanajuato,Irapuato,U1,Vertical,1,017,11
2016,Ciudad de México,Azcapotzalco,U2,Vertical,9,002,09
2017,Chiapas,Cintalapa de Figueroa,U1,Horizontal,2,017,07
2016,Nayarit,Compostela,U2,Horizontal,11,004,18
2015,Jalisco,Tepatitlán de Morelos,FC,Horizontal,67,093,14
2015,Guanajuato,San Miguel de Allende,U1,Horizontal,3,003,11
2016,Sonora,General Plutarco Elías Calles,FC,Horizontal,8,070,26
2017,San Luis Potosí,San Luis Potosí,U3,Horizontal,109,028,24
2015,Guerrero,Iguala de la Independencia,U2,Horizontal,22,035,12
2015,Sinaloa,Mazatlán,FC,Horizontal,17,012,25
2015,Aguascalientes,San Francisco de los Romo,U2,Horizontal,504,011,01
2015,Sinaloa,Culiacán,U1,Vertical,8,006,25
2015,Veracruz de Ignacio de la Llave,Cosoleacaque,U3,Horizontal,94,048,30
2017,Puebla,Teteles de Ávila Castillo,U2,Horizontal,1,173,21
2017,Oaxaca,Cuilápam de Guerrero,FC,Horizontal,40,023,20
2017,Chihuahua,Guachochi,FC,Horizontal,61,027,08
2017,Hidalgo,Tizayuca,U1,Horizontal,1314,069,13
2017,Tlaxcala,Tlaxcala,U2,Horizontal,107,033,29
2017,Veracruz de Ignacio de la Llave,Córdoba,FC,Horizontal,40,044,30
2016,Yucatán,Izamal,U3,Horizontal,1,040,31
2016,Michoacán de Ocampo,Apatzingán,FC,Horizontal,2,006,16
2015,Chiapas,Ocosingo,U2,Horizontal,7,059,07
2015,Guerrero,Iguala de la Independencia,U1,Horizontal,100,035,12
2017,Chiapas,San Fernando,FC,Horizontal,1,079,07
2016,Guanajuato,Apaseo el Grande,FC,Horizontal,258,005,11
2015,Puebla,Coronango,U1,Vertical,18,034,21
2016,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,FC,Horizontal,1,131,30
2017,México,Chicoloapan,U2,Horizontal,86,029,15
2015,Chihuahua,Chihuahua,FC,Horizontal,349,019,08
2015,Puebla,Puebla,U1,Vertical,21,114,21
2017,Michoacán de Ocampo,Lázaro Cárdenas,U1,Vertical,17,052,16
2017,Coahuila de Zaragoza,Arteaga,U1,Horizontal,30,004,05
2015,Nayarit,Compostela,U2,Horizontal,1,004,18
2017,Puebla,Amozoc,U2,Vertical,20,015,21
2015,Veracruz de Ignacio de la Llave,Tlapacoyan,FC,Horizontal,4,183,30
2015,México,Tlalnepantla de Baz,U1,Horizontal,51,104,15
2016,Coahuila de Zaragoza,Torreón,U2,Horizontal,3053,035,05
2017,Guanajuato,San Luis de la Paz,FC,Horizontal,3,033,11
2017,Puebla,Coronango,U2,Vertical,330,034,21
2017,Coahuila de Zaragoza,Cuatro Ciénegas,FC,Horizontal,2,007,05
2017,Puebla,Tehuacán,U1,Vertical,12,156,21
2016,Jalisco,San Pedro Tlaquepaque,U1,Horizontal,2,098,14
2015,Jalisco,Tepatitlán de Morelos,U3,Horizontal,42,093,14
2017,Morelos,Emiliano Zapata,U1,Horizontal,189,008,17
2017,Veracruz de Ignacio de la Llave,Emiliano Zapata,FC,Horizontal,1,065,30
2016,Oaxaca,Heroica Ciudad de Huajuapan de León,U2,Horizontal,13,039,20
2017,San Luis Potosí,Matehuala,U2,Horizontal,70,020,24
2017,Hidalgo,Atotonilco de Tula,U2,Horizontal,28,013,13
2015,Chihuahua,Juárez,FC,Horizontal,24,037,08
2016,Guanajuato,Purísima del Rincón,U2,Horizontal,3,025,11
2016,Puebla,Cuautlancingo,U1,Horizontal,484,041,21
2016,Jalisco,Ocotlán,U1,Horizontal,2,063,14
2017,Morelos,Yecapixtla,U3,Vertical,34,030,17
2015,Aguascalientes,Pabellón de Arteaga,U2,Horizontal,81,006,01
2015,Tamaulipas,Nuevo Laredo,U3,Horizontal,42,027,28
2015,Michoacán de Ocampo,Morelia,FC,Horizontal,92,053,16
2017,San Luis Potosí,San Luis Potosí,U1,Horizontal,289,028,24
2016,Durango,Durango,U2,Vertical,128,005,10
2016,Jalisco,Puerto Vallarta,U2,Vertical,45,067,14
2017,Tabasco,Nacajuca,U2,Horizontal,49,013,27
2017,Hidalgo,Atotonilco de Tula,U2,Vertical,145,013,13
2017,Yucatán,Kanasín,U2,Vertical,264,041,31
2017,Michoacán de Ocampo,Tarímbaro,U2,Horizontal,26,088,16
2016,Morelos,Jojutla,U3,Horizontal,174,012,17
2015,Jalisco,Puerto Vallarta,U2,Horizontal,149,067,14
2015,Chihuahua,Ascensión,FC,Horizontal,172,005,08
2015,Baja California,Tecate,FC,Horizontal,10,003,02
2015,Oaxaca,Guadalupe Etla,FC,Horizontal,4,033,20
2015,Michoacán de Ocampo,Morelia,U2,Vertical,2143,053,16
2016,Tabasco,Nacajuca,FC,Horizontal,5,013,27
2017,Puebla,Puebla,U3,Vertical,47,114,21
2017,Coahuila de Zaragoza,Torreón,U3,Horizontal,96,035,05
2015,Quintana Roo,Felipe Carrillo Puerto,U3,Horizontal,11,002,23
2016,Puebla,Izúcar de Matamoros,U2,Horizontal,12,085,21
2016,Campeche,Tenabo,FC,Horizontal,11,008,04
2015,Coahuila de Zaragoza,Sabinas,U2,Horizontal,370,028,05
2017,Guerrero,Chilpancingo de los Bravo,U2,Vertical,162,029,12
2017,Aguascalientes,Calvillo,FC,Horizontal,2,003,01
2015,Coahuila de Zaragoza,San Juan de Sabinas,U2,Horizontal,9,032,05
2015,México,Toluca,U1,Horizontal,74,106,15
2016,México,Nextlalpan,U2,Horizontal,769,059,15
2017,Chihuahua,Allende,FC,Horizontal,2,003,08
2016,Sonora,San Luis Río Colorado,U1,Horizontal,31,055,26
2016,Veracruz de Ignacio de la Llave,Córdoba,U2,Horizontal,67,044,30
2015,Quintana Roo,Solidaridad,U3,Horizontal,250,008,23
2016,Aguascalientes,Aguascalientes,U2,Horizontal,3887,001,01
2016,Sinaloa,Ahome,U3,Horizontal,75,001,25
2017,México,Toluca,U2,Horizontal,12,106,15
2015,México,Huehuetoca,U2,Horizontal,1056,035,15
2015,Oaxaca,Santa María Atzompa,U2,Horizontal,6,399,20
2015,México,Tlalnepantla de Baz,U2,Vertical,6,104,15
2015,Puebla,Izúcar de Matamoros,U1,Horizontal,4,085,21
2017,Jalisco,Zapopan,FC,Vertical,972,120,14
2015,Chiapas,Villaflores,U2,Horizontal,2,108,07
2016,Zacatecas,Loreto,U2,Horizontal,3,024,32
2017,Morelos,Yecapixtla,U2,Horizontal,15,030,17
2015,Jalisco,Ixtlahuacán de los Membrillos,U2,Horizontal,98,044,14
2016,Nuevo León,Apodaca,U1,Horizontal,524,006,19
2017,Nuevo León,Apodaca,U1,Vertical,1,006,19
2017,México,Nezahualcóyotl,U2,Vertical,5,058,15
2017,Michoacán de Ocampo,Tarímbaro,FC,Horizontal,3,088,16
2016,San Luis Potosí,Cerritos,U2,Horizontal,20,008,24
2017,Nuevo León,Ciénega de Flores,U2,Horizontal,1138,012,19
2017,Jalisco,Tlajomulco de Zúñiga,U2,Vertical,1137,097,14
2017,Ciudad de México,Miguel Hidalgo,U1,Vertical,13,016,09
2015,Morelos,Jojutla,FC,Vertical,12,012,17
2017,Jalisco,Zacoalco de Torres,U2,Horizontal,14,119,14
2015,Guanajuato,León,U2,Horizontal,2591,020,11
2016,Chiapas,Chiapa de Corzo,FC,Horizontal,56,027,07
2015,Nuevo León,Apodaca,U3,Horizontal,983,006,19
2016,Durango,Lerdo,U1,Horizontal,179,012,10
2015,Baja California,Mexicali,FC,Horizontal,65,002,02
2017,Zacatecas,Calera,U3,Horizontal,18,005,32
2015,Morelos,Yautepec,FC,Vertical,69,029,17
2017,Guanajuato,Purísima del Rincón,FC,Horizontal,6,025,11
2015,Oaxaca,San Pedro Ixtlahuaca,FC,Horizontal,3,310,20
2017,Veracruz de Ignacio de la Llave,Coatzacoalcos,U2,Vertical,196,039,30
2017,Morelos,Temixco,U3,Horizontal,18,018,17
2017,Colima,Tecomán,U2,Horizontal,1,009,06
2015,Colima,Manzanillo,U3,Vertical,48,007,06
2017,Sonora,Cananea,U1,Horizontal,5,019,26
2015,Sonora,Empalme,U2,Horizontal,27,025,26
2016,Guerrero,Iguala de la Independencia,U1,Vertical,3,035,12
