clave_municipio,clave_estado,ano,estado,municipio,modalidad,esquema,acciones,monto
128,30,2015,Veracruz de Ignacio de la Llave,Perote,Vivienda Existente,Pensionados,1,466532.38
128,30,2015,Veracruz de Ignacio de la Llave,Perote,Vivienda Existente,Respalda2M,17,0.0
129,30,2015,Veracruz de Ignacio de la Llave,Platón Sánchez,Vivienda Nueva,Tradicional,1,1032716.94
129,30,2015,Veracruz de Ignacio de la Llave,Platón Sánchez,Vivienda Existente,Tradicional,3,1947730.19
129,30,2015,Veracruz de Ignacio de la Llave,Platón Sánchez,Vivienda Existente,Respalda2M,4,0.0
130,30,2015,Veracruz de Ignacio de la Llave,Playa Vicente,Vivienda Existente,Tradicional,6,5266847.2
131,30,2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Vivienda Nueva,Tradicional,148,127436420.88
131,30,2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Vivienda Nueva,Fovissste infonavit conyugal,5,2751043.97
131,30,2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Vivienda Nueva,Pensionados,2,937291.51
131,30,2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Vivienda Nueva,Alia2+ Plus,12,4371704.6
131,30,2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Vivienda Existente,Tradicional,63,45291294.78
131,30,2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Vivienda Existente,Fovissste infonavit conyugal,1,490063.0
131,30,2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Vivienda Existente,Pensionados,3,1383064.38
131,30,2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Vivienda Existente,Alia2+ Plus,3,1232877.16
131,30,2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Vivienda Existente,Respalda2M,60,0.0
132,30,2015,Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,Vivienda Existente,Tradicional,1,559389.0
132,30,2015,Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,Vivienda Existente,Respalda2M,4,0.0
133,30,2015,Veracruz de Ignacio de la Llave,Pueblo Viejo,Vivienda Existente,Tradicional,1,467203.56
133,30,2015,Veracruz de Ignacio de la Llave,Pueblo Viejo,Vivienda Existente,Respalda2M,8,0.0
134,30,2015,Veracruz de Ignacio de la Llave,Puente Nacional,Vivienda Existente,Tradicional,9,5423870.06
134,30,2015,Veracruz de Ignacio de la Llave,Puente Nacional,Vivienda Existente,Respalda2M,3,0.0
135,30,2015,Veracruz de Ignacio de la Llave,Rafael Delgado,Vivienda Existente,Tradicional,5,3702642.75
135,30,2015,Veracruz de Ignacio de la Llave,Rafael Delgado,Vivienda Existente,Respalda2M,9,0.0
136,30,2015,Veracruz de Ignacio de la Llave,Rafael Lucio,Vivienda Existente,Tradicional,1,1129879.88
136,30,2015,Veracruz de Ignacio de la Llave,Rafael Lucio,Vivienda Existente,Respalda2M,5,0.0
138,30,2015,Veracruz de Ignacio de la Llave,Río Blanco,Vivienda Nueva,Tradicional,15,6927328.85
138,30,2015,Veracruz de Ignacio de la Llave,Río Blanco,Vivienda Nueva,Pensionados,2,715000.0
138,30,2015,Veracruz de Ignacio de la Llave,Río Blanco,Vivienda Nueva,Subsidios,1,239376.61
138,30,2015,Veracruz de Ignacio de la Llave,Río Blanco,Vivienda Nueva,Alia2+ Plus,2,770915.41
138,30,2015,Veracruz de Ignacio de la Llave,Río Blanco,Vivienda Existente,Tradicional,23,17284280.89
138,30,2015,Veracruz de Ignacio de la Llave,Río Blanco,Vivienda Existente,Alia2+ Plus,1,280429.44
138,30,2015,Veracruz de Ignacio de la Llave,Río Blanco,Vivienda Existente,Respalda2M,36,0.0
139,30,2015,Veracruz de Ignacio de la Llave,Saltabarranca,Vivienda Existente,Tradicional,3,2289673.0
141,30,2015,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Vivienda Nueva,Tradicional,33,20192901.89
141,30,2015,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Vivienda Nueva,Pensionados,1,427343.66
141,30,2015,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Vivienda Nueva,Subsidios,12,2605634.35
141,30,2015,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Vivienda Nueva,Alia2+ Plus,3,1076892.01
141,30,2015,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Vivienda Existente,Tradicional,60,37077579.8
141,30,2015,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Vivienda Existente,Pensionados,1,240172.23
141,30,2015,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Vivienda Existente,Subsidios,1,473279.69
141,30,2015,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Vivienda Existente,Alia2+ Plus,1,292083.88
141,30,2015,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Vivienda Existente,Respalda2M,13,0.0
142,30,2015,Veracruz de Ignacio de la Llave,San Juan Evangelista,Vivienda Existente,Tradicional,2,1650000.0
143,30,2015,Veracruz de Ignacio de la Llave,Santiago Tuxtla,Vivienda Existente,Tradicional,14,9231571.63
143,30,2015,Veracruz de Ignacio de la Llave,Santiago Tuxtla,Vivienda Existente,Pensionados,2,933064.76
143,30,2015,Veracruz de Ignacio de la Llave,Santiago Tuxtla,Vivienda Existente,Respalda2M,5,0.0
144,30,2015,Veracruz de Ignacio de la Llave,Sayula de Alemán,Vivienda Existente,Tradicional,4,2963368.31
144,30,2015,Veracruz de Ignacio de la Llave,Sayula de Alemán,Vivienda Existente,Alia2+ Plus,1,261149.41
144,30,2015,Veracruz de Ignacio de la Llave,Sayula de Alemán,Vivienda Existente,Respalda2M,2,0.0
145,30,2015,Veracruz de Ignacio de la Llave,Soconusco,Vivienda Nueva,Tradicional,1,475000.0
145,30,2015,Veracruz de Ignacio de la Llave,Soconusco,Vivienda Nueva,Respalda2,1,334278.56
145,30,2015,Veracruz de Ignacio de la Llave,Soconusco,Vivienda Existente,Tradicional,4,2092144.06
145,30,2015,Veracruz de Ignacio de la Llave,Soconusco,Vivienda Existente,Pensionados,1,466532.0
145,30,2015,Veracruz de Ignacio de la Llave,Soconusco,Vivienda Existente,Respalda2M,1,0.0
147,30,2015,Veracruz de Ignacio de la Llave,Soledad Atzompa,Vivienda Existente,Respalda2M,1,0.0
148,30,2015,Veracruz de Ignacio de la Llave,Soledad de Doblado,Vivienda Existente,Tradicional,4,2797122.25
149,30,2015,Veracruz de Ignacio de la Llave,Soteapan,Vivienda Existente,Respalda2M,1,0.0
150,30,2015,Veracruz de Ignacio de la Llave,Tamalín,Vivienda Existente,Respalda2M,1,0.0
151,30,2015,Veracruz de Ignacio de la Llave,Tamiahua,Vivienda Existente,Tradicional,1,344461.34
151,30,2015,Veracruz de Ignacio de la Llave,Tamiahua,Vivienda Existente,Respalda2M,2,0.0
152,30,2015,Veracruz de Ignacio de la Llave,Tampico Alto,Vivienda Nueva,Tradicional,1,563859.56
153,30,2015,Veracruz de Ignacio de la Llave,Tancoco,Vivienda Existente,Respalda2M,2,0.0
154,30,2015,Veracruz de Ignacio de la Llave,Tantima,Vivienda Existente,Respalda2M,1,0.0
155,30,2015,Veracruz de Ignacio de la Llave,Tantoyuca,Vivienda Nueva,Tradicional,7,4672263.41
155,30,2015,Veracruz de Ignacio de la Llave,Tantoyuca,Vivienda Nueva,Pensionados,1,449737.22
155,30,2015,Veracruz de Ignacio de la Llave,Tantoyuca,Vivienda Nueva,Alia2+ Plus,1,155552.58
155,30,2015,Veracruz de Ignacio de la Llave,Tantoyuca,Vivienda Existente,Tradicional,60,46303804.9
155,30,2015,Veracruz de Ignacio de la Llave,Tantoyuca,Vivienda Existente,Pensionados,1,145202.66
155,30,2015,Veracruz de Ignacio de la Llave,Tantoyuca,Vivienda Existente,Respalda2M,27,0.0
157,30,2015,Veracruz de Ignacio de la Llave,Castillo de Teayo,Vivienda Existente,Tradicional,2,1147787.94
157,30,2015,Veracruz de Ignacio de la Llave,Castillo de Teayo,Vivienda Existente,Respalda2M,1,0.0
158,30,2015,Veracruz de Ignacio de la Llave,Tecolutla,Vivienda Existente,Tradicional,5,3697851.78
160,30,2015,Veracruz de Ignacio de la Llave,Álamo Temapache,Vivienda Existente,Tradicional,14,9860789.17
160,30,2015,Veracruz de Ignacio de la Llave,Álamo Temapache,Vivienda Existente,Pensionados,1,254859.98
160,30,2015,Veracruz de Ignacio de la Llave,Álamo Temapache,Vivienda Existente,Respalda2M,14,0.0
161,30,2015,Veracruz de Ignacio de la Llave,Tempoal,Vivienda Existente,Tradicional,12,7040636.24
161,30,2015,Veracruz de Ignacio de la Llave,Tempoal,Vivienda Existente,Pensionados,2,683122.32
161,30,2015,Veracruz de Ignacio de la Llave,Tempoal,Vivienda Existente,Respalda2M,4,0.0
162,30,2015,Veracruz de Ignacio de la Llave,Tenampa,Vivienda Existente,Respalda2M,1,0.0
163,30,2015,Veracruz de Ignacio de la Llave,Tenochtitlán,Vivienda Existente,Respalda2M,2,0.0
164,30,2015,Veracruz de Ignacio de la Llave,Teocelo,Vivienda Existente,Tradicional,3,2015552.0
164,30,2015,Veracruz de Ignacio de la Llave,Teocelo,Vivienda Existente,Respalda2M,11,0.0
166,30,2015,Veracruz de Ignacio de la Llave,Tepetlán,Vivienda Existente,Respalda2M,1,0.0
167,30,2015,Veracruz de Ignacio de la Llave,Tepetzintla,Vivienda Existente,Respalda2M,1,0.0
168,30,2015,Veracruz de Ignacio de la Llave,Tequila,Vivienda Existente,Respalda2M,15,0.0
169,30,2015,Veracruz de Ignacio de la Llave,José Azueta,Vivienda Existente,Respalda2M,1,0.0
172,30,2015,Veracruz de Ignacio de la Llave,Texistepec,Vivienda Existente,Tradicional,5,3453810.0
172,30,2015,Veracruz de Ignacio de la Llave,Texistepec,Vivienda Existente,Respalda2M,1,0.0
173,30,2015,Veracruz de Ignacio de la Llave,Tezonapa,Vivienda Existente,Tradicional,1,431357.53
173,30,2015,Veracruz de Ignacio de la Llave,Tezonapa,Vivienda Existente,Respalda2M,4,0.0
174,30,2015,Veracruz de Ignacio de la Llave,Tierra Blanca,Vivienda Nueva,Tradicional,21,12633248.57
174,30,2015,Veracruz de Ignacio de la Llave,Tierra Blanca,Vivienda Nueva,Respalda2,1,185057.33
174,30,2015,Veracruz de Ignacio de la Llave,Tierra Blanca,Vivienda Existente,Tradicional,31,21179099.97
174,30,2015,Veracruz de Ignacio de la Llave,Tierra Blanca,Vivienda Existente,Pensionados,1,421345.0
174,30,2015,Veracruz de Ignacio de la Llave,Tierra Blanca,Vivienda Existente,Respalda2M,10,0.0
175,30,2015,Veracruz de Ignacio de la Llave,Tihuatlán,Vivienda Existente,Tradicional,6,4361093.0
175,30,2015,Veracruz de Ignacio de la Llave,Tihuatlán,Vivienda Existente,Pensionados,2,745518.75
175,30,2015,Veracruz de Ignacio de la Llave,Tihuatlán,Vivienda Existente,Respalda2M,7,0.0
176,30,2015,Veracruz de Ignacio de la Llave,Tlacojalpan,Vivienda Existente,Respalda2M,2,0.0
177,30,2015,Veracruz de Ignacio de la Llave,Tlacolulan,Vivienda Existente,Tradicional,1,347000.0
177,30,2015,Veracruz de Ignacio de la Llave,Tlacolulan,Vivienda Existente,Respalda2M,9,0.0
178,30,2015,Veracruz de Ignacio de la Llave,Tlacotalpan,Vivienda Existente,Tradicional,13,7303929.0
178,30,2015,Veracruz de Ignacio de la Llave,Tlacotalpan,Vivienda Existente,Respalda2M,3,0.0
181,30,2015,Veracruz de Ignacio de la Llave,Tlalixcoyan,Vivienda Existente,Tradicional,4,2959284.0
181,30,2015,Veracruz de Ignacio de la Llave,Tlalixcoyan,Vivienda Existente,Pensionados,2,505893.53
181,30,2015,Veracruz de Ignacio de la Llave,Tlalixcoyan,Vivienda Existente,Respalda2M,2,0.0
182,30,2015,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,Vivienda Existente,Tradicional,4,2252354.62
182,30,2015,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,Vivienda Existente,Respalda2M,6,0.0
183,30,2015,Veracruz de Ignacio de la Llave,Tlapacoyan,Vivienda Nueva,Tradicional,1,444560.0
183,30,2015,Veracruz de Ignacio de la Llave,Tlapacoyan,Vivienda Existente,Tradicional,10,8161879.28
183,30,2015,Veracruz de Ignacio de la Llave,Tlapacoyan,Vivienda Existente,Subsidios,1,502392.25
183,30,2015,Veracruz de Ignacio de la Llave,Tlapacoyan,Vivienda Existente,Respalda2M,2,0.0
185,30,2015,Veracruz de Ignacio de la Llave,Tlilapan,Vivienda Existente,Tradicional,1,586521.38
186,30,2015,Veracruz de Ignacio de la Llave,Tomatlán,Vivienda Existente,Tradicional,1,637105.5
189,30,2015,Veracruz de Ignacio de la Llave,Tuxpan,Vivienda Nueva,Tradicional,87,45835756.98
189,30,2015,Veracruz de Ignacio de la Llave,Tuxpan,Vivienda Nueva,Pensionados,4,1707777.41
189,30,2015,Veracruz de Ignacio de la Llave,Tuxpan,Vivienda Nueva,Subsidios,9,4412036.5
189,30,2015,Veracruz de Ignacio de la Llave,Tuxpan,Vivienda Nueva,Alia2+ Plus,6,2474179.79
189,30,2015,Veracruz de Ignacio de la Llave,Tuxpan,Vivienda Nueva,Respalda2,6,1789587.4
189,30,2015,Veracruz de Ignacio de la Llave,Tuxpan,Vivienda Existente,Tradicional,74,54570434.19
189,30,2015,Veracruz de Ignacio de la Llave,Tuxpan,Vivienda Existente,Pensionados,1,427340.0
189,30,2015,Veracruz de Ignacio de la Llave,Tuxpan,Vivienda Existente,Alia2+ Plus,4,1303090.79
189,30,2015,Veracruz de Ignacio de la Llave,Tuxpan,Vivienda Existente,Respalda2,1,296701.47
189,30,2015,Veracruz de Ignacio de la Llave,Tuxpan,Vivienda Existente,Respalda2M,39,0.0
190,30,2015,Veracruz de Ignacio de la Llave,Tuxtilla,Vivienda Existente,Tradicional,1,640054.0
191,30,2015,Veracruz de Ignacio de la Llave,Ursulo Galván,Vivienda Existente,Tradicional,9,4955640.85
191,30,2015,Veracruz de Ignacio de la Llave,Ursulo Galván,Vivienda Existente,Respalda2M,8,0.0
192,30,2015,Veracruz de Ignacio de la Llave,Vega de Alatorre,Vivienda Existente,Tradicional,1,427000.0
192,30,2015,Veracruz de Ignacio de la Llave,Vega de Alatorre,Vivienda Existente,Respalda2M,2,0.0
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Nueva,Tradicional,407,277364735.45
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Nueva,Fovissste infonavit conyugal,7,4078743.22
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Nueva,Pensionado con subsidio,2,409262.68
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Nueva,Pensionados,11,4516646.52
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Nueva,Subsidios,169,59682934.81
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Nueva,Alia2+ Plus,34,11364887.55
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Nueva,Respalda2,6,1662420.05
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Existente,Tradicional,189,125634992.45
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Existente,Fovissste infonavit conyugal,3,1128480.66
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Existente,Pensionados,12,4317705.12
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Existente,Subsidios,4,2213376.16
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Existente,Alia2+ Plus,11,3902882.49
193,30,2015,Veracruz de Ignacio de la Llave,Veracruz,Vivienda Existente,Respalda2M,66,0.0
194,30,2015,Veracruz de Ignacio de la Llave,Villa Aldama,Vivienda Existente,Tradicional,1,845000.0
194,30,2015,Veracruz de Ignacio de la Llave,Villa Aldama,Vivienda Existente,Respalda2M,2,0.0
196,30,2015,Veracruz de Ignacio de la Llave,Yanga,Vivienda Existente,Tradicional,1,1104693.0
196,30,2015,Veracruz de Ignacio de la Llave,Yanga,Vivienda Existente,Respalda2M,2,0.0
197,30,2015,Veracruz de Ignacio de la Llave,Yecuatla,Vivienda Existente,Tradicional,1,655000.0
197,30,2015,Veracruz de Ignacio de la Llave,Yecuatla,Vivienda Existente,Respalda2M,1,0.0
198,30,2015,Veracruz de Ignacio de la Llave,Zacualpan,Vivienda Existente,Tradicional,1,1066000.0
199,30,2015,Veracruz de Ignacio de la Llave,Zaragoza,Vivienda Existente,Respalda2M,1,0.0
201,30,2015,Veracruz de Ignacio de la Llave,Zongolica,Vivienda Existente,Tradicional,1,821700.0
201,30,2015,Veracruz de Ignacio de la Llave,Zongolica,Vivienda Existente,Respalda2M,9,0.0
203,30,2015,Veracruz de Ignacio de la Llave,Zozocolco de Hidalgo,Vivienda Existente,Tradicional,1,669440.0
204,30,2015,Veracruz de Ignacio de la Llave,Agua Dulce,Vivienda Existente,Tradicional,6,4731299.76
204,30,2015,Veracruz de Ignacio de la Llave,Agua Dulce,Vivienda Existente,Alia2+ Plus,1,472062.94
204,30,2015,Veracruz de Ignacio de la Llave,Agua Dulce,Vivienda Existente,Respalda2M,13,0.0
205,30,2015,Veracruz de Ignacio de la Llave,El Higo,Vivienda Nueva,Tradicional,1,440047.59
205,30,2015,Veracruz de Ignacio de la Llave,El Higo,Vivienda Existente,Tradicional,6,3055196.44
205,30,2015,Veracruz de Ignacio de la Llave,El Higo,Vivienda Existente,Pensionados,1,462296.41
206,30,2015,Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río,Vivienda Existente,Tradicional,7,4115984.07
207,30,2015,Veracruz de Ignacio de la Llave,Tres Valles,Vivienda Existente,Tradicional,5,3935498.0
207,30,2015,Veracruz de Ignacio de la Llave,Tres Valles,Vivienda Existente,Respalda2M,2,0.0
208,30,2015,Veracruz de Ignacio de la Llave,Carlos A. Carrillo,Vivienda Existente,Tradicional,11,6755198.22
208,30,2015,Veracruz de Ignacio de la Llave,Carlos A. Carrillo,Vivienda Existente,Pensionados,1,410548.5
209,30,2015,Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,Vivienda Existente,Tradicional,2,1247574.0
210,30,2015,Veracruz de Ignacio de la Llave,Uxpanapa,Vivienda Existente,Tradicional,2,1427254.25
211,30,2015,Veracruz de Ignacio de la Llave,San Rafael,Vivienda Existente,Tradicional,5,3438849.0
212,30,2015,Veracruz de Ignacio de la Llave,Santiago Sochiapan,Vivienda Existente,Tradicional,1,1172302.63
000,31,2015,Yucatán,No distribuido,Vivienda Existente,Respalda2M,1,0.0
002,31,2015,Yucatán,Acanceh,Vivienda Existente,Pensionados,1,466532.38
002,31,2015,Yucatán,Acanceh,Vivienda Existente,Respalda2M,1,0.0
003,31,2015,Yucatán,Akil,Vivienda Existente,Tradicional,3,1633783.81
004,31,2015,Yucatán,Baca,Vivienda Existente,Tradicional,1,582708.5
004,31,2015,Yucatán,Baca,Vivienda Existente,Respalda2M,1,0.0
006,31,2015,Yucatán,Buctzotz,Vivienda Existente,Tradicional,1,429761.19
006,31,2015,Yucatán,Buctzotz,Vivienda Existente,Pensionados,1,466532.38
006,31,2015,Yucatán,Buctzotz,Vivienda Existente,Respalda2M,1,0.0
007,31,2015,Yucatán,Cacalchén,Vivienda Existente,Respalda2M,1,0.0
009,31,2015,Yucatán,Cansahcab,Vivienda Existente,Tradicional,1,1015000.0
009,31,2015,Yucatán,Cansahcab,Vivienda Existente,Respalda2M,2,0.0
012,31,2015,Yucatán,Cenotillo,Vivienda Existente,Respalda2M,1,0.0
013,31,2015,Yucatán,Conkal,Vivienda Nueva,Tradicional,5,2121786.59
013,31,2015,Yucatán,Conkal,Vivienda Nueva,Pensionados,1,460000.0
013,31,2015,Yucatán,Conkal,Vivienda Nueva,Alia2+ Plus,4,1269132.57
013,31,2015,Yucatán,Conkal,Vivienda Existente,Tradicional,6,4695000.0
013,31,2015,Yucatán,Conkal,Vivienda Existente,Respalda2M,2,0.0
015,31,2015,Yucatán,Cuzamá,Vivienda Existente,Respalda2M,1,0.0
017,31,2015,Yucatán,Chankom,Vivienda Existente,Respalda2M,1,0.0
018,31,2015,Yucatán,Chapab,Vivienda Existente,Tradicional,1,594000.0
018,31,2015,Yucatán,Chapab,Vivienda Existente,Respalda2M,1,0.0
019,31,2015,Yucatán,Chemax,Vivienda Existente,Respalda2M,1,0.0
020,31,2015,Yucatán,Chicxulub Pueblo,Vivienda Nueva,Alia2+ Plus,2,1101977.88
020,31,2015,Yucatán,Chicxulub Pueblo,Vivienda Existente,Tradicional,3,1831757.13
023,31,2015,Yucatán,Chocholá,Vivienda Existente,Tradicional,2,1059648.88
023,31,2015,Yucatán,Chocholá,Vivienda Existente,Alia2+ Plus,1,273511.97
026,31,2015,Yucatán,Dzemul,Vivienda Existente,Tradicional,2,1243734.75
026,31,2015,Yucatán,Dzemul,Vivienda Existente,Respalda2M,2,0.0
027,31,2015,Yucatán,Dzidzantún,Vivienda Nueva,Tradicional,2,1111996.0
027,31,2015,Yucatán,Dzidzantún,Vivienda Existente,Tradicional,21,12881490.16
027,31,2015,Yucatán,Dzidzantún,Vivienda Existente,Respalda2M,10,0.0
029,31,2015,Yucatán,Dzilam González,Vivienda Existente,Tradicional,3,1925047.87
029,31,2015,Yucatán,Dzilam González,Vivienda Existente,Alia2+ Plus,1,223446.23
029,31,2015,Yucatán,Dzilam González,Vivienda Existente,Respalda2M,1,0.0
032,31,2015,Yucatán,Espita,Vivienda Existente,Tradicional,1,1064000.0
033,31,2015,Yucatán,Halachó,Vivienda Existente,Tradicional,2,1895442.81
033,31,2015,Yucatán,Halachó,Vivienda Existente,Respalda2M,8,0.0
035,31,2015,Yucatán,Hoctún,Vivienda Existente,Respalda2M,1,0.0
038,31,2015,Yucatán,Hunucmá,Vivienda Existente,Tradicional,5,3034498.06
038,31,2015,Yucatán,Hunucmá,Vivienda Existente,Respalda2M,2,0.0
039,31,2015,Yucatán,Ixil,Vivienda Existente,Respalda2M,1,0.0
040,31,2015,Yucatán,Izamal,Vivienda Existente,Tradicional,6,3298611.47
040,31,2015,Yucatán,Izamal,Vivienda Existente,Pensionados,1,421345.41
040,31,2015,Yucatán,Izamal,Vivienda Existente,Respalda2M,10,0.0
041,31,2015,Yucatán,Kanasín,Vivienda Nueva,Pensionados,1,231666.66
041,31,2015,Yucatán,Kanasín,Vivienda Nueva,Subsidios,1,344276.22
041,31,2015,Yucatán,Kanasín,Vivienda Existente,Tradicional,3,1067137.69
041,31,2015,Yucatán,Kanasín,Vivienda Existente,Subsidios,1,205236.41
041,31,2015,Yucatán,Kanasín,Vivienda Existente,Alia2+ Plus,1,496000.0
041,31,2015,Yucatán,Kanasín,Vivienda Existente,Respalda2M,10,0.0
045,31,2015,Yucatán,Kopomá,Vivienda Existente,Respalda2M,1,0.0
047,31,2015,Yucatán,Maní,Vivienda Existente,Tradicional,1,400779.0
048,31,2015,Yucatán,Maxcanú,Vivienda Nueva,Tradicional,1,424237.94
048,31,2015,Yucatán,Maxcanú,Vivienda Existente,Tradicional,3,2112386.13
048,31,2015,Yucatán,Maxcanú,Vivienda Existente,Respalda2M,6,0.0
050,31,2015,Yucatán,Mérida,Vivienda Nueva,Tradicional,879,547824183.02
