clave_municipio,clave_estado,ano,estado,municipio,modalidad,zona,acciones,monto
164,21,2022,Puebla,Tepeaca,Viviendas existentes,Mixto,2,1989466.0
164,21,2022,Puebla,Tepeaca,Mejoramientos,Mixto,3,181543.0
169,21,2022,Puebla,Tepexi de Rodríguez,Otros programas,Rural,2,1358821.0
170,21,2022,Puebla,Tepeyahualco,Otros programas,Rural,1,3820198.0
171,21,2022,Puebla,Tepeyahualco de Cuauhtémoc,Otros programas,Semiurbano,1,2000000.0
174,21,2022,Puebla,Teziutlán,Viviendas nuevas,Urbano,31,28705038.0
174,21,2022,Puebla,Teziutlán,Viviendas existentes,Urbano,7,6763402.0
174,21,2022,Puebla,Teziutlán,Mejoramientos,Urbano,9,383920.0
174,21,2022,Puebla,Teziutlán,Otros programas,Urbano,7,6758877.0
175,21,2022,Puebla,Tianguismanalco,Viviendas nuevas,Rural,3,744514.0
177,21,2022,Puebla,Tlacotepec de Benito Juárez,Viviendas existentes,Semiurbano,1,710999.0
177,21,2022,Puebla,Tlacotepec de Benito Juárez,Mejoramientos,Semiurbano,1,21645.0
179,21,2022,Puebla,Tlachichuca,Mejoramientos,Rural,3,88526.0
180,21,2022,Puebla,Tlahuapan,Mejoramientos,Semiurbano,4,277707.0
181,21,2022,Puebla,Tlaltenango,Mejoramientos,Semiurbano,4,140610.0
186,21,2022,Puebla,Tlatlauquitepec,Viviendas nuevas,Rural,1,763200.0
186,21,2022,Puebla,Tlatlauquitepec,Viviendas existentes,Rural,1,800000.0
186,21,2022,Puebla,Tlatlauquitepec,Otros programas,Rural,1,1543019.0
197,21,2022,Puebla,Xicotepec,Viviendas nuevas,Urbano,3,2006607.0
197,21,2022,Puebla,Xicotepec,Viviendas existentes,Urbano,1,1800000.0
199,21,2022,Puebla,Xiutetelco,Viviendas existentes,Semiurbano,1,750000.0
205,21,2022,Puebla,Yehualtepec,Mejoramientos,Semiurbano,1,22077.0
207,21,2022,Puebla,Zacapoaxtla,Viviendas existentes,Semiurbano,1,1494800.0
208,21,2022,Puebla,Zacatlán,Viviendas nuevas,Mixto,7,8147681.0
208,21,2022,Puebla,Zacatlán,Viviendas existentes,Mixto,2,2698200.0
208,21,2022,Puebla,Zacatlán,Mejoramientos,Mixto,1,62774.0
208,21,2022,Puebla,Zacatlán,Otros programas,Mixto,1,606081.0
209,21,2022,Puebla,Zapotitlán,Viviendas nuevas,Rural,1,1765900.0
214,21,2022,Puebla,Zinacatepec,Mejoramientos,Urbano,1,42106.0
001,22,2022,Querétaro,Amealco de Bonfil,Viviendas nuevas,Rural,1,1187500.0
001,22,2022,Querétaro,Amealco de Bonfil,Viviendas existentes,Rural,2,1048231.0
001,22,2022,Querétaro,Amealco de Bonfil,Mejoramientos,Rural,3,85008.0
002,22,2022,Querétaro,Pinal de Amoles,Mejoramientos,Rural,1,53126.0
004,22,2022,Querétaro,Cadereyta de Montes,Viviendas nuevas,Rural,1,2160000.0
004,22,2022,Querétaro,Cadereyta de Montes,Mejoramientos,Rural,3,142001.0
005,22,2022,Querétaro,Colón,Viviendas nuevas,Rural,1,2500000.0
005,22,2022,Querétaro,Colón,Viviendas existentes,Rural,2,1534409.0
005,22,2022,Querétaro,Colón,Mejoramientos,Rural,42,2083206.0
006,22,2022,Querétaro,Corregidora,Viviendas nuevas,Urbano,895,1599404640.0
006,22,2022,Querétaro,Corregidora,Viviendas existentes,Urbano,243,404992995.0
006,22,2022,Querétaro,Corregidora,Mejoramientos,Urbano,48,10284187.0
006,22,2022,Querétaro,Corregidora,Otros programas,Urbano,283,358850124.0
007,22,2022,Querétaro,Ezequiel Montes,Viviendas nuevas,Mixto,2,2685000.0
007,22,2022,Querétaro,Ezequiel Montes,Viviendas existentes,Mixto,2,2754700.0
007,22,2022,Querétaro,Ezequiel Montes,Mejoramientos,Mixto,3,207935.0
007,22,2022,Querétaro,Ezequiel Montes,Otros programas,Mixto,3,2626399.0
008,22,2022,Querétaro,Huimilpan,Viviendas nuevas,Rural,13,42366477.0
008,22,2022,Querétaro,Huimilpan,Viviendas existentes,Rural,6,23033002.0
008,22,2022,Querétaro,Huimilpan,Mejoramientos,Rural,7,2494055.0
008,22,2022,Querétaro,Huimilpan,Otros programas,Rural,18,47393505.0
009,22,2022,Querétaro,Jalpan de Serra,Viviendas existentes,Semiurbano,1,610200.0
010,22,2022,Querétaro,Landa de Matamoros,Otros programas,Rural,1,1321355.0
011,22,2022,Querétaro,El Marqués,Viviendas nuevas,Semiurbano,3327,5497381618.0
011,22,2022,Querétaro,El Marqués,Viviendas existentes,Semiurbano,295,482934299.0
011,22,2022,Querétaro,El Marqués,Mejoramientos,Semiurbano,145,9001074.0
011,22,2022,Querétaro,El Marqués,Otros programas,Semiurbano,397,477443830.0
012,22,2022,Querétaro,Pedro Escobedo,Viviendas nuevas,Semiurbano,7,6956721.0
012,22,2022,Querétaro,Pedro Escobedo,Mejoramientos,Semiurbano,154,7279164.0
012,22,2022,Querétaro,Pedro Escobedo,Otros programas,Semiurbano,2,956081.0
013,22,2022,Querétaro,Peñamiller,Viviendas existentes,Rural,1,6300000.0
014,22,2022,Querétaro,Querétaro,Viviendas nuevas,Urbano,2325,4656135015.0
014,22,2022,Querétaro,Querétaro,Viviendas existentes,Urbano,787,1591533079.0
014,22,2022,Querétaro,Querétaro,Mejoramientos,Urbano,570,53346019.0
014,22,2022,Querétaro,Querétaro,Otros programas,Urbano,781,1235824867.0
016,22,2022,Querétaro,San Juan del Río,Viviendas nuevas,Urbano,276,336005231.0
016,22,2022,Querétaro,San Juan del Río,Viviendas existentes,Urbano,60,79746989.0
016,22,2022,Querétaro,San Juan del Río,Mejoramientos,Urbano,205,10113320.0
016,22,2022,Querétaro,San Juan del Río,Otros programas,Urbano,62,56573944.0
017,22,2022,Querétaro,Tequisquiapan,Viviendas nuevas,Mixto,47,103168705.0
017,22,2022,Querétaro,Tequisquiapan,Viviendas existentes,Mixto,10,27767600.0
017,22,2022,Querétaro,Tequisquiapan,Mejoramientos,Mixto,43,3692840.0
017,22,2022,Querétaro,Tequisquiapan,Otros programas,Mixto,17,40049285.0
001,23,2022,Quintana Roo,Cozumel,Viviendas nuevas,Urbano,25,37706386.0
001,23,2022,Quintana Roo,Cozumel,Viviendas existentes,Urbano,4,9330000.0
001,23,2022,Quintana Roo,Cozumel,Mejoramientos,Urbano,10,510771.0
001,23,2022,Quintana Roo,Cozumel,Otros programas,Urbano,5,3815506.0
002,23,2022,Quintana Roo,Felipe Carrillo Puerto,Viviendas nuevas,Mixto,2,1793035.0
002,23,2022,Quintana Roo,Felipe Carrillo Puerto,Mejoramientos,Mixto,3,69366.0
003,23,2022,Quintana Roo,Isla Mujeres,Viviendas nuevas,Semiurbano,15,102304870.0
003,23,2022,Quintana Roo,Isla Mujeres,Viviendas existentes,Semiurbano,2,15190840.0
003,23,2022,Quintana Roo,Isla Mujeres,Mejoramientos,Semiurbano,1,16235.0
003,23,2022,Quintana Roo,Isla Mujeres,Otros programas,Semiurbano,1,9885510.0
004,23,2022,Quintana Roo,Othón P. Blanco,Viviendas nuevas,Urbano,68,105070763.0
004,23,2022,Quintana Roo,Othón P. Blanco,Viviendas existentes,Urbano,19,19445166.0
004,23,2022,Quintana Roo,Othón P. Blanco,Mejoramientos,Urbano,94,3637868.0
004,23,2022,Quintana Roo,Othón P. Blanco,Otros programas,Urbano,20,11969926.0
005,23,2022,Quintana Roo,Benito Juárez,Viviendas nuevas,Urbano,1996,4685530440.0
005,23,2022,Quintana Roo,Benito Juárez,Viviendas existentes,Urbano,517,1274525481.0
005,23,2022,Quintana Roo,Benito Juárez,Mejoramientos,Urbano,108,20977151.0
005,23,2022,Quintana Roo,Benito Juárez,Otros programas,Urbano,208,468903155.0
006,23,2022,Quintana Roo,José María Morelos,Viviendas nuevas,Rural,2,1244446.0
007,23,2022,Quintana Roo,Lázaro Cárdenas,Viviendas nuevas,Rural,1,4491240.0
007,23,2022,Quintana Roo,Lázaro Cárdenas,Mejoramientos,Rural,2,5663970.0
007,23,2022,Quintana Roo,Lázaro Cárdenas,Otros programas,Rural,1,2143800.0
008,23,2022,Quintana Roo,Solidaridad,Viviendas nuevas,Urbano,1625,2841946056.0
008,23,2022,Quintana Roo,Solidaridad,Viviendas existentes,Urbano,330,646596260.0
008,23,2022,Quintana Roo,Solidaridad,Mejoramientos,Urbano,20,3294303.0
008,23,2022,Quintana Roo,Solidaridad,Otros programas,Urbano,125,164980215.0
009,23,2022,Quintana Roo,Tulum,Viviendas nuevas,Urbano,618,1255730682.0
009,23,2022,Quintana Roo,Tulum,Viviendas existentes,Urbano,56,169023843.0
009,23,2022,Quintana Roo,Tulum,Mejoramientos,Urbano,5,3434594.0
009,23,2022,Quintana Roo,Tulum,Otros programas,Urbano,24,77822974.0
010,23,2022,Quintana Roo,Bacalar,Viviendas nuevas,Rural,2,3500000.0
010,23,2022,Quintana Roo,Bacalar,Mejoramientos,Rural,6,229207.0
010,23,2022,Quintana Roo,Bacalar,Otros programas,Rural,2,3039399.0
011,23,2022,Quintana Roo,Puerto Morelos,Viviendas nuevas,Urbano,67,82673582.0
011,23,2022,Quintana Roo,Puerto Morelos,Viviendas existentes,Urbano,20,21460473.0
011,23,2022,Quintana Roo,Puerto Morelos,Otros programas,Urbano,3,6383108.0
001,24,2022,San Luis Potosí,Ahualulco del Sonido 13,Viviendas existentes,Rural,2,727054.0
001,24,2022,San Luis Potosí,Ahualulco del Sonido 13,Mejoramientos,Rural,2,80138.0
004,24,2022,San Luis Potosí,Armadillo de los Infante,Mejoramientos,Rural,1,29396.0
005,24,2022,San Luis Potosí,Cárdenas,Viviendas nuevas,Urbano,1,313924.0
005,24,2022,San Luis Potosí,Cárdenas,Otros programas,Urbano,1,3123750.0
007,24,2022,San Luis Potosí,Cedral,Mejoramientos,Semiurbano,3,206773.0
008,24,2022,San Luis Potosí,Cerritos,Viviendas nuevas,Urbano,2,2856243.0
008,24,2022,San Luis Potosí,Cerritos,Viviendas existentes,Urbano,2,2679500.0
008,24,2022,San Luis Potosí,Cerritos,Mejoramientos,Urbano,2,87452.0
008,24,2022,San Luis Potosí,Cerritos,Otros programas,Urbano,1,1059100.0
009,24,2022,San Luis Potosí,Cerro de San Pedro,Viviendas nuevas,Rural,111,206820427.0
009,24,2022,San Luis Potosí,Cerro de San Pedro,Viviendas existentes,Rural,5,10866374.0
009,24,2022,San Luis Potosí,Cerro de San Pedro,Mejoramientos,Rural,5,209899.0
009,24,2022,San Luis Potosí,Cerro de San Pedro,Otros programas,Rural,4,3897400.0
010,24,2022,San Luis Potosí,Ciudad del Maíz,Viviendas existentes,Rural,1,450000.0
010,24,2022,San Luis Potosí,Ciudad del Maíz,Otros programas,Rural,1,1087200.0
011,24,2022,San Luis Potosí,Ciudad Fernández,Viviendas nuevas,Urbano,5,4561601.0
011,24,2022,San Luis Potosí,Ciudad Fernández,Viviendas existentes,Urbano,1,1336000.0
012,24,2022,San Luis Potosí,Tancanhuitz,Mejoramientos,Rural,1,808000.0
013,24,2022,San Luis Potosí,Ciudad Valles,Viviendas nuevas,Urbano,46,57220675.0
013,24,2022,San Luis Potosí,Ciudad Valles,Viviendas existentes,Urbano,9,13500611.0
013,24,2022,San Luis Potosí,Ciudad Valles,Mejoramientos,Urbano,21,769438.0
013,24,2022,San Luis Potosí,Ciudad Valles,Otros programas,Urbano,16,13475389.0
015,24,2022,San Luis Potosí,Charcas,Mejoramientos,Semiurbano,3,94171.0
016,24,2022,San Luis Potosí,Ebano,Viviendas existentes,Urbano,1,3292233.0
016,24,2022,San Luis Potosí,Ebano,Mejoramientos,Urbano,3,64664.0
016,24,2022,San Luis Potosí,Ebano,Otros programas,Urbano,2,2250000.0
017,24,2022,San Luis Potosí,Guadalcázar,Mejoramientos,Rural,3,110960.0
020,24,2022,San Luis Potosí,Matehuala,Viviendas nuevas,Urbano,17,19197106.0
020,24,2022,San Luis Potosí,Matehuala,Viviendas existentes,Urbano,1,535500.0
020,24,2022,San Luis Potosí,Matehuala,Mejoramientos,Urbano,70,3659198.0
020,24,2022,San Luis Potosí,Matehuala,Otros programas,Urbano,6,3581383.0
021,24,2022,San Luis Potosí,Mexquitic de Carmona,Viviendas nuevas,Rural,111,186243965.0
021,24,2022,San Luis Potosí,Mexquitic de Carmona,Viviendas existentes,Rural,8,12015480.0
021,24,2022,San Luis Potosí,Mexquitic de Carmona,Mejoramientos,Rural,12,1365719.0
021,24,2022,San Luis Potosí,Mexquitic de Carmona,Otros programas,Rural,11,16124503.0
024,24,2022,San Luis Potosí,Rioverde,Viviendas nuevas,Urbano,9,9077043.0
024,24,2022,San Luis Potosí,Rioverde,Viviendas existentes,Urbano,3,4970068.0
024,24,2022,San Luis Potosí,Rioverde,Mejoramientos,Urbano,1,38476.0
024,24,2022,San Luis Potosí,Rioverde,Otros programas,Urbano,6,8007648.0
025,24,2022,San Luis Potosí,Salinas,Viviendas nuevas,Urbano,1,905972.0
025,24,2022,San Luis Potosí,Salinas,Mejoramientos,Urbano,2,49829.0
026,24,2022,San Luis Potosí,San Antonio,Mejoramientos,Rural,1,12793.0
028,24,2022,San Luis Potosí,San Luis Potosí,Viviendas nuevas,Urbano,1781,3112851998.0
028,24,2022,San Luis Potosí,San Luis Potosí,Viviendas existentes,Urbano,417,792539828.0
028,24,2022,San Luis Potosí,San Luis Potosí,Mejoramientos,Urbano,609,82929310.0
028,24,2022,San Luis Potosí,San Luis Potosí,Otros programas,Urbano,568,815545290.0
032,24,2022,San Luis Potosí,Santa María del Río,Viviendas nuevas,Rural,2,11289333.0
032,24,2022,San Luis Potosí,Santa María del Río,Mejoramientos,Rural,6,226783.0
032,24,2022,San Luis Potosí,Santa María del Río,Otros programas,Rural,1,856050.0
035,24,2022,San Luis Potosí,Soledad de Graciano Sánchez,Viviendas nuevas,Urbano,508,495904044.0
035,24,2022,San Luis Potosí,Soledad de Graciano Sánchez,Viviendas existentes,Urbano,69,62791338.0
035,24,2022,San Luis Potosí,Soledad de Graciano Sánchez,Mejoramientos,Urbano,223,8882517.0
035,24,2022,San Luis Potosí,Soledad de Graciano Sánchez,Otros programas,Urbano,74,47494796.0
036,24,2022,San Luis Potosí,Tamasopo,Mejoramientos,Rural,3,114077.0
037,24,2022,San Luis Potosí,Tamazunchale,Viviendas nuevas,Rural,2,4721296.0
037,24,2022,San Luis Potosí,Tamazunchale,Mejoramientos,Rural,5,181260.0
038,24,2022,San Luis Potosí,Tampacán,Viviendas existentes,Rural,1,990000.0
038,24,2022,San Luis Potosí,Tampacán,Mejoramientos,Rural,1,41308.0
040,24,2022,San Luis Potosí,Tamuín,Viviendas nuevas,Mixto,1,500000.0
040,24,2022,San Luis Potosí,Tamuín,Mejoramientos,Mixto,3,140940.0
040,24,2022,San Luis Potosí,Tamuín,Otros programas,Mixto,1,601489.0
042,24,2022,San Luis Potosí,Tanquián de Escobedo,Viviendas nuevas,Semiurbano,2,2141800.0
042,24,2022,San Luis Potosí,Tanquián de Escobedo,Mejoramientos,Semiurbano,1,68612.0
042,24,2022,San Luis Potosí,Tanquián de Escobedo,Otros programas,Semiurbano,1,1017400.0
044,24,2022,San Luis Potosí,Vanegas,Mejoramientos,Rural,9,459849.0
045,24,2022,San Luis Potosí,Venado,Viviendas nuevas,Rural,1,390512.0
048,24,2022,San Luis Potosí,Villa de la Paz,Mejoramientos,Semiurbano,10,619052.0
050,24,2022,San Luis Potosí,Villa de Reyes,Viviendas nuevas,Rural,6,4167310.0
050,24,2022,San Luis Potosí,Villa de Reyes,Viviendas existentes,Rural,1,2650000.0
050,24,2022,San Luis Potosí,Villa de Reyes,Mejoramientos,Rural,48,2703750.0
051,24,2022,San Luis Potosí,Villa Hidalgo,Mejoramientos,Rural,2,49312.0
053,24,2022,San Luis Potosí,Axtla de Terrazas,Viviendas nuevas,Rural,2,1216040.0
054,24,2022,San Luis Potosí,Xilitla,Viviendas nuevas,Rural,1,5000000.0
055,24,2022,San Luis Potosí,Zaragoza,Mejoramientos,Rural,12,633015.0
058,24,2022,San Luis Potosí,El Naranjo,Viviendas existentes,Semiurbano,2,1161000.0
058,24,2022,San Luis Potosí,El Naranjo,Mejoramientos,Semiurbano,3,111939.0
001,25,2022,Sinaloa,Ahome,Viviendas nuevas,Urbano,412,713828613.0
001,25,2022,Sinaloa,Ahome,Viviendas existentes,Urbano,147,220242454.0
001,25,2022,Sinaloa,Ahome,Mejoramientos,Urbano,286,27985868.0
001,25,2022,Sinaloa,Ahome,Otros programas,Urbano,102,139582652.0
002,25,2022,Sinaloa,Angostura,Viviendas existentes,Rural,1,1502900.0
002,25,2022,Sinaloa,Angostura,Mejoramientos,Rural,8,239370.0
003,25,2022,Sinaloa,Badiraguato,Mejoramientos,Rural,2,37976.0
004,25,2022,Sinaloa,Concordia,Viviendas existentes,Rural,1,340000.0
006,25,2022,Sinaloa,Culiacán,Viviendas nuevas,Urbano,2124,3730326822.0
006,25,2022,Sinaloa,Culiacán,Viviendas existentes,Urbano,559,850837400.0
006,25,2022,Sinaloa,Culiacán,Mejoramientos,Urbano,572,32269017.0
006,25,2022,Sinaloa,Culiacán,Otros programas,Urbano,351,439708543.0
007,25,2022,Sinaloa,Choix,Mejoramientos,Rural,1,9701.0
008,25,2022,Sinaloa,Elota,Viviendas existentes,Rural,1,800000.0
008,25,2022,Sinaloa,Elota,Mejoramientos,Rural,4,140481.0
009,25,2022,Sinaloa,Escuinapa,Viviendas nuevas,Urbano,1,1400000.0
009,25,2022,Sinaloa,Escuinapa,Viviendas existentes,Urbano,1,4766400.0
009,25,2022,Sinaloa,Escuinapa,Mejoramientos,Urbano,3,124484.0
010,25,2022,Sinaloa,El Fuerte,Viviendas existentes,Rural,1,800000.0
010,25,2022,Sinaloa,El Fuerte,Mejoramientos,Rural,60,2051076.0
010,25,2022,Sinaloa,El Fuerte,Otros programas,Rural,1,596260.0
011,25,2022,Sinaloa,Guasave,Viviendas nuevas,Mixto,86,107490781.0
011,25,2022,Sinaloa,Guasave,Viviendas existentes,Mixto,22,26925236.0
011,25,2022,Sinaloa,Guasave,Mejoramientos,Mixto,124,4697298.0
011,25,2022,Sinaloa,Guasave,Otros programas,Mixto,12,16514311.0
012,25,2022,Sinaloa,Mazatlán,Viviendas nuevas,Urbano,1382,2885036066.0
012,25,2022,Sinaloa,Mazatlán,Viviendas existentes,Urbano,290,633169779.0
012,25,2022,Sinaloa,Mazatlán,Mejoramientos,Urbano,413,21782222.0
012,25,2022,Sinaloa,Mazatlán,Otros programas,Urbano,178,259891826.0
013,25,2022,Sinaloa,Mocorito,Viviendas nuevas,Rural,1,569395.0
013,25,2022,Sinaloa,Mocorito,Mejoramientos,Rural,6,180296.0
013,25,2022,Sinaloa,Mocorito,Otros programas,Rural,1,300000.0
014,25,2022,Sinaloa,Rosario,Viviendas nuevas,Rural,1,615432.0
014,25,2022,Sinaloa,Rosario,Viviendas existentes,Rural,1,585000.0
014,25,2022,Sinaloa,Rosario,Mejoramientos,Rural,11,432166.0
015,25,2022,Sinaloa,Salvador Alvarado,Viviendas nuevas,Urbano,13,20636443.0
015,25,2022,Sinaloa,Salvador Alvarado,Viviendas existentes,Urbano,5,7145511.0
015,25,2022,Sinaloa,Salvador Alvarado,Mejoramientos,Urbano,22,2736140.0
015,25,2022,Sinaloa,Salvador Alvarado,Otros programas,Urbano,8,8759369.0
016,25,2022,Sinaloa,San Ignacio,Viviendas existentes,Rural,1,2430000.0
016,25,2022,Sinaloa,San Ignacio,Mejoramientos,Rural,1,20760.0
017,25,2022,Sinaloa,Sinaloa,Mejoramientos,Rural,4,462175.0
018,25,2022,Sinaloa,Navolato,Viviendas nuevas,Mixto,201,306571139.0
018,25,2022,Sinaloa,Navolato,Viviendas existentes,Mixto,18,28109459.0
018,25,2022,Sinaloa,Navolato,Mejoramientos,Mixto,103,4153161.0
018,25,2022,Sinaloa,Navolato,Otros programas,Mixto,10,10250713.0
002,26,2022,Sonora,Agua Prieta,Viviendas nuevas,Urbano,7,6423857.0
002,26,2022,Sonora,Agua Prieta,Viviendas existentes,Urbano,4,6050902.0
002,26,2022,Sonora,Agua Prieta,Mejoramientos,Urbano,30,1129229.0
002,26,2022,Sonora,Agua Prieta,Otros programas,Urbano,1,1100571.0
003,26,2022,Sonora,Álamos,Mejoramientos,Rural,10,795344.0
003,26,2022,Sonora,Álamos,Otros programas,Rural,2,7645530.0
004,26,2022,Sonora,Altar,Viviendas nuevas,Semiurbano,1,1155150.0
007,26,2022,Sonora,Atil,Mejoramientos,Rural,1,289859.0
009,26,2022,Sonora,Bacanora,Viviendas existentes,Rural,1,423324.0
012,26,2022,Sonora,Bácum,Viviendas nuevas,Semiurbano,1,1075554.0
012,26,2022,Sonora,Bácum,Mejoramientos,Semiurbano,20,771310.0
012,26,2022,Sonora,Bácum,Otros programas,Semiurbano,1,1082999.0
013,26,2022,Sonora,Banámichi,Mejoramientos,Rural,1,37496.0
014,26,2022,Sonora,Baviácora,Mejoramientos,Rural,1,98781.0
017,26,2022,Sonora,Caborca,Viviendas nuevas,Urbano,9,11019643.0
017,26,2022,Sonora,Caborca,Viviendas existentes,Urbano,10,13164199.0
017,26,2022,Sonora,Caborca,Mejoramientos,Urbano,11,404846.0
017,26,2022,Sonora,Caborca,Otros programas,Urbano,3,10427328.0
018,26,2022,Sonora,Cajeme,Viviendas nuevas,Urbano,375,655766239.0
018,26,2022,Sonora,Cajeme,Viviendas existentes,Urbano,112,213917317.0
018,26,2022,Sonora,Cajeme,Mejoramientos,Urbano,356,15663794.0
018,26,2022,Sonora,Cajeme,Otros programas,Urbano,96,133798581.0
019,26,2022,Sonora,Cananea,Viviendas nuevas,Urbano,7,9077169.0
019,26,2022,Sonora,Cananea,Viviendas existentes,Urbano,4,5478594.0
019,26,2022,Sonora,Cananea,Mejoramientos,Urbano,14,759613.0
019,26,2022,Sonora,Cananea,Otros programas,Urbano,1,531588.0
025,26,2022,Sonora,Empalme,Viviendas nuevas,Urbano,3,3022571.0
025,26,2022,Sonora,Empalme,Viviendas existentes,Urbano,2,2203800.0
025,26,2022,Sonora,Empalme,Mejoramientos,Urbano,146,6491550.0
025,26,2022,Sonora,Empalme,Otros programas,Urbano,2,694149.0
026,26,2022,Sonora,Etchojoa,Viviendas nuevas,Semiurbano,1,2042960.0
026,26,2022,Sonora,Etchojoa,Viviendas existentes,Semiurbano,1,411900.0
026,26,2022,Sonora,Etchojoa,Mejoramientos,Semiurbano,42,1358028.0
027,26,2022,Sonora,Fronteras,Viviendas existentes,Semiurbano,2,1719900.0
027,26,2022,Sonora,Fronteras,Mejoramientos,Semiurbano,6,336470.0
029,26,2022,Sonora,Guaymas,Viviendas nuevas,Urbano,209,600920615.0
029,26,2022,Sonora,Guaymas,Viviendas existentes,Urbano,63,189941855.0
029,26,2022,Sonora,Guaymas,Mejoramientos,Urbano,349,18519402.0
029,26,2022,Sonora,Guaymas,Otros programas,Urbano,43,93416761.0
030,26,2022,Sonora,Hermosillo,Viviendas nuevas,Urbano,1952,3751488129.0
030,26,2022,Sonora,Hermosillo,Viviendas existentes,Urbano,466,941868651.0
030,26,2022,Sonora,Hermosillo,Mejoramientos,Urbano,594,41186419.0
030,26,2022,Sonora,Hermosillo,Otros programas,Urbano,460,650923610.0
033,26,2022,Sonora,Huatabampo,Viviendas nuevas,Mixto,8,11587894.0
033,26,2022,Sonora,Huatabampo,Viviendas existentes,Mixto,2,3384030.0
033,26,2022,Sonora,Huatabampo,Mejoramientos,Mixto,39,1964218.0
033,26,2022,Sonora,Huatabampo,Otros programas,Mixto,3,3479393.0
035,26,2022,Sonora,Imuris,Mejoramientos,Semiurbano,4,115045.0
036,26,2022,Sonora,Magdalena,Viviendas nuevas,Urbano,7,6846277.0
036,26,2022,Sonora,Magdalena,Viviendas existentes,Urbano,5,6198999.0
036,26,2022,Sonora,Magdalena,Mejoramientos,Urbano,33,1604237.0
036,26,2022,Sonora,Magdalena,Otros programas,Urbano,3,3751229.0
038,26,2022,Sonora,Moctezuma,Otros programas,Semiurbano,2,699999.0
041,26,2022,Sonora,Nacozari de García,Viviendas nuevas,Semiurbano,1,706963.0
041,26,2022,Sonora,Nacozari de García,Viviendas existentes,Semiurbano,1,1500000.0
041,26,2022,Sonora,Nacozari de García,Mejoramientos,Semiurbano,6,189034.0
042,26,2022,Sonora,Navojoa,Viviendas nuevas,Urbano,52,70459627.0
042,26,2022,Sonora,Navojoa,Viviendas existentes,Urbano,11,16679009.0
042,26,2022,Sonora,Navojoa,Mejoramientos,Urbano,204,7696635.0
042,26,2022,Sonora,Navojoa,Otros programas,Urbano,12,12378271.0
043,26,2022,Sonora,Nogales,Viviendas nuevas,Urbano,99,160911981.0
043,26,2022,Sonora,Nogales,Viviendas existentes,Urbano,46,80110366.0
043,26,2022,Sonora,Nogales,Mejoramientos,Urbano,363,15074251.0
043,26,2022,Sonora,Nogales,Otros programas,Urbano,53,44973370.0
047,26,2022,Sonora,Pitiquito,Viviendas existentes,Semiurbano,1,953530.0
047,26,2022,Sonora,Pitiquito,Mejoramientos,Semiurbano,3,116790.0
048,26,2022,Sonora,Puerto Peñasco,Viviendas nuevas,Urbano,15,34828675.0
048,26,2022,Sonora,Puerto Peñasco,Viviendas existentes,Urbano,3,8207500.0
048,26,2022,Sonora,Puerto Peñasco,Otros programas,Urbano,2,1946985.0
049,26,2022,Sonora,Quiriego,Mejoramientos,Rural,2,116026.0
051,26,2022,Sonora,Rosario,Mejoramientos,Semiurbano,3,256410.0
052,26,2022,Sonora,Sahuaripa,Otros programas,Semiurbano,1,624000.0
055,26,2022,Sonora,San Luis Río Colorado,Viviendas nuevas,Urbano,36,58174808.0
055,26,2022,Sonora,San Luis Río Colorado,Viviendas existentes,Urbano,24,50273802.0
055,26,2022,Sonora,San Luis Río Colorado,Mejoramientos,Urbano,345,12827295.0
055,26,2022,Sonora,San Luis Río Colorado,Otros programas,Urbano,7,4222899.0
058,26,2022,Sonora,Santa Ana,Viviendas nuevas,Semiurbano,2,1619870.0
